TheTime,HNET_CBH_HMP60_Flag,HNET_CBH_O3_O3conc_ppbv_conv,HNET_CBH_O3_Flag,HNET_CBH_HMP60_Temp_C,HNET_CBH_HMP60_RH_pct,HNET_CBH_RMY_Flag,HNET_CBH_RMY_WD_deg,HNET_CBH_RMY_WS_ms
42886.00367493,1.000000,27.65380,1.000000,24.45313,86.42578,1.000000,58.90000,2.490000
42886.00379102,1.000000,26.90640,1.000000,24.45313,86.91406,1.000000,76.10000,3.760000
42886.00390694,1.000000,27.39120,1.000000,24.45313,85.93750,1.000000,64.20000,3.650000
42886.00402286,1.000000,27.57300,1.000000,24.45313,86.42578,1.000000,68.50000,3.120000
42886.00413877,1.000000,27.93660,1.000000,24.45313,86.42578,1.000000,75.90000,2.780000
42886.00425469,1.000000,29.53240,1.000000,24.94141,86.91406,1.000000,81.70000,2.260000
42886.00437061,1.000000,28.66380,1.000000,24.94141,86.42578,1.000000,40.20000,1.970000
42886.00448652,1.000000,28.33050,1.000000,24.45313,86.91406,1.000000,73.70000,2.610000
42886.00460551,1.000000,27.38110,1.000000,24.45313,86.91406,1.000000,52.70000,2.170000
42886.00472143,1.000000,28.88600,1.000000,24.45313,86.91406,1.000000,57.40000,1.640000
42886.00483879,1.000000,28.47190,1.000000,24.45313,86.42578,1.000000,64.20000,2.010000
42886.00495488,1.000000,26.59330,1.000000,24.45313,86.42578,1.000000,61.60000,1.730000
42886.00507080,1.000000,26.48220,1.000000,24.45313,86.91406,1.000000,55.10000,2.320000
42886.00518672,1.000000,26.57310,1.000000,24.45313,86.42578,1.000000,64.40000,2.240000
42886.00530263,1.000000,27.62350,1.000000,24.45313,86.91406,1.000000,34.10000,2.320000
42886.00541873,1.000000,27.62350,1.000000,24.45313,86.42578,1.000000,44.10000,1.990000
42886.00553519,1.000000,27.22960,1.000000,24.45313,87.40234,1.000000,3.620000,0
42886.00565111,1.000000,27.22960,1.000000,24.45313,86.42578,1.000000,34.70000,1.580000
42886.00576991,1.000000,27.00740,1.000000,24.45313,86.91406,1.000000,63.10000,2.150000
42886.00588583,1.000000,27.58310,1.000000,24.45313,86.91406,1.000000,16.60000,0.9600000
42886.00600175,1.000000,26.99730,1.000000,24.45313,86.91406,1.000000,45.10000,0.8900000
42886.00611750,1.000000,26.48220,1.000000,24.45313,86.42578,1.000000,28.00000,1.440000
42886.00623359,1.000000,26.82560,1.000000,24.94141,87.40234,1.000000,49.80000,1.610000
42886.00634969,1.000000,26.96700,1.000000,24.45313,86.91406,1.000000,87.10000,1.850000
42886.00646561,1.000000,28.26990,1.000000,24.45313,86.91406,1.000000,48.70000,2.720000
42886.00658225,1.000000,27.98710,1.000000,24.45313,86.91406,1.000000,68.60000,1.640000
42886.00669834,1.000000,26.59330,1.000000,24.45313,86.91406,1.000000,10.60000,2.110000
42886.00681444,1.000000,26.96700,1.000000,23.96484,86.91406,1.000000,63.60000,2.600000
42886.00693036,1.000000,27.84570,1.000000,24.45313,86.42578,1.000000,65.70000,2.390000
42886.00704663,1.000000,28.32040,1.000000,24.45313,86.91406,1.000000,73.30000,0.4900000
42886.00716273,1.000000,27.34070,1.000000,24.45313,86.91406,1.000000,45.60000,1.670000
42886.00727883,1.000000,27.00740,1.000000,24.94141,86.91406,1.000000,44.80000,1.560000
42886.00739493,1.000000,26.90640,1.000000,24.45313,86.91406,1.000000,65.40000,2.320000
42886.00751283,1.000000,26.48220,1.000000,24.45313,86.91406,1.000000,55.50000,2.060000
42886.00762893,1.000000,25.70450,1.000000,24.45313,86.91406,1.000000,61.00000,3.020000
42886.00774611,1.000000,27.62350,1.000000,24.45313,86.91406,1.000000,46.80000,2.940000
42886.00786491,1.000000,27.66390,1.000000,24.45313,87.40234,1.000000,15.70000,0.4800000
42886.00798083,1.000000,27.42150,1.000000,24.45313,86.91406,1.000000,62.60000,2.590000
42886.00810054,1.000000,27.53260,1.000000,24.45313,87.40234,1.000000,54.70000,2.590000
42886.00821663,1.000000,27.67400,1.000000,24.45313,86.91406,1.000000,58.90000,2.100000
42886.00833273,1.000000,27.84570,1.000000,24.45313,87.40234,1.000000,44.90000,2.050000
42886.00844883,1.000000,27.51240,1.000000,24.94141,86.91406,1.000000,57.60000,2.650000
42886.00856511,1.000000,27.34070,1.000000,24.45313,86.91406,1.000000,50.40000,2.010000
42886.00868120,1.000000,26.59330,1.000000,24.45313,86.91406,1.000000,51.20000,2.200000
42886.00880037,1.000000,27.75480,1.000000,24.94141,86.91406,1.000000,49.10000,0.7500000
42886.00891629,1.000000,27.46190,1.000000,24.45313,86.91406,1.000000,50.40000,1.410000
42886.00903491,1.000000,27.53260,1.000000,24.45313,86.91406,1.000000,64.00000,1.910000
42886.00915173,1.000000,27.81540,1.000000,24.45313,86.91406,1.000000,48.70000,1.630000
42886.00927018,1.000000,28.17900,1.000000,24.45313,86.91406,1.000000,68.00000,2.350000
42886.00938627,1.000000,27.79520,1.000000,24.45313,87.40234,1.000000,68.60000,1.600000
42886.00950219,1.000000,27.90630,1.000000,24.45313,86.91406,1.000000,67.20000,2.200000
42886.00961829,1.000000,28.70420,1.000000,24.45313,87.40234,1.000000,65.60000,2.750000
42886.00973420,1.000000,27.84570,1.000000,24.94141,86.91406,1.000000,62.50000,2.890000
42886.00985012,1.000000,28.02750,1.000000,24.94141,86.91406,1.000000,75.40000,3.320000
42886.00996604,1.000000,28.23960,1.000000,24.45313,86.91406,1.000000,60.90000,2.510000
42886.01008520,1.000000,27.58310,1.000000,24.45313,86.91406,1.000000,40.10000,2.260000
42886.01020130,1.000000,28.51230,1.000000,24.45313,87.40234,1.000000,55.50000,1.350000
42886.01032047,1.000000,28.31030,1.000000,23.96484,86.91406,1.000000,54.70000,1.720000
42886.01043638,1.000000,27.81540,1.000000,24.45313,86.91406,1.000000,54.30000,0.7500000
42886.01055230,1.000000,28.47190,1.000000,24.45313,87.40234,1.000000,71.80000,2.760000
42886.01066840,1.000000,27.84570,1.000000,24.45313,87.40234,1.000000,61.50000,2.390000
42886.01078450,1.000000,28.02750,1.000000,24.45313,87.40234,1.000000,61.80000,2.830000
42886.01090059,1.000000,27.58310,1.000000,24.45313,86.91406,1.000000,59.70000,2.060000
42886.01101669,1.000000,27.71440,1.000000,24.45313,87.40234,1.000000,63.30000,3.270000
42886.01113279,1.000000,26.94680,1.000000,24.45313,87.40234,1.000000,61.70000,3.190000
42886.01124870,1.000000,28.21940,1.000000,24.45313,87.40234,1.000000,72.30000,2.290000
42886.01136462,1.000000,28.18910,1.000000,24.94141,86.91406,1.000000,37.90000,1.790000
42886.01148054,1.000000,28.52240,1.000000,24.94141,86.91406,1.000000,73.80000,2.730000
42886.01159663,1.000000,28.41130,1.000000,24.45313,86.91406,1.000000,65.60000,2.970000
42886.01171273,1.000000,27.70430,1.000000,24.45313,86.91406,1.000000,67.80000,2.510000
42886.01183100,1.000000,27.58310,1.000000,24.45313,87.40234,1.000000,57.10000,1.710000
42886.01194727,1.000000,27.85580,1.000000,24.94141,86.91406,1.000000,50.70000,1.310000
42886.01206373,1.000000,28.36080,1.000000,24.45313,86.91406,1.000000,66.80000,2.200000
42886.01218037,1.000000,27.75480,1.000000,24.45313,87.40234,1.000000,61.70000,2.560000
42886.01229665,1.000000,27.95680,1.000000,24.45313,87.40234,1.000000,62.90000,2.370000
42886.01241365,1.000000,27.66390,1.000000,24.45313,86.91406,1.000000,50.50000,1.540000
42886.01252993,1.000000,26.85590,1.000000,24.94141,86.91406,1.000000,35.20000,1.600000
42886.01264602,1.000000,27.03770,1.000000,24.45313,87.40234,1.000000,52.80000,2.540000
42886.01276212,1.000000,27.62350,1.000000,24.45313,87.40234,1.000000,42.60000,2.610000
42886.01287822,1.000000,27.85580,1.000000,24.45313,87.40234,1.000000,50.40000,3.090000
42886.01299413,1.000000,26.71450,1.000000,23.96484,87.40234,1.000000,50.10000,3.070000
42886.01311023,1.000000,27.79520,1.000000,24.94141,87.89063,1.000000,54.40000,2.890000
42886.01322615,1.000000,27.80530,1.000000,24.45313,86.91406,1.000000,61.80000,2.720000
42886.01334206,1.000000,28.61330,1.000000,24.45313,87.40234,1.000000,38.10000,2.390000
42886.01345798,1.000000,27.51240,1.000000,24.45313,86.91406,1.000000,49.70000,2.870000
42886.01357390,1.000000,28.16890,1.000000,24.45313,86.91406,1.000000,71.00000,2.620000
42886.01368981,1.000000,27.66390,1.000000,24.45313,86.42578,1.000000,54.90000,2.030000
42886.01380573,1.000000,27.66390,1.000000,24.94141,86.91406,1.000000,54.70000,1.860000
42886.01392165,1.000000,28.59310,1.000000,24.45313,87.40234,1.000000,50.50000,1.170000
42886.01403775,1.000000,27.60330,1.000000,24.45313,86.91406,1.000000,48.70000,1.810000
42886.01415583,1.000000,27.76490,1.000000,24.45313,86.91406,1.000000,81.10000,0.5900000
42886.01427193,1.000000,27.48210,1.000000,24.45313,86.91406,1.000000,54.70000,1.720000
42886.01438838,1.000000,28.32040,1.000000,24.45313,86.91406,1.000000,47.80000,2.650000
42886.01450430,1.000000,28.31030,1.000000,24.45313,87.40234,1.000000,54.30000,2.260000
42886.01462112,1.000000,27.30030,1.000000,24.45313,87.40234,1.000000,50.00000,2.050000
42886.01474354,1.000000,26.49230,1.000000,24.94141,86.91406,1.000000,45.80000,2.350000
42886.01485963,1.000000,27.03770,1.000000,24.45313,86.91406,1.000000,43.80000,1.950000
42886.01497645,1.000000,27.93660,1.000000,23.96484,86.91406,1.000000,2.000000,0.8700000
42886.01509273,1.000000,26.87610,1.000000,24.45313,86.91406,1.000000,38.80000,2.390000
42886.01521388,1.000000,27.65380,1.000000,24.45313,86.91406,1.000000,58.60000,1.230000
42886.01532998,1.000000,27.60330,1.000000,24.94141,86.91406,1.000000,45.00000,2.300000
42886.01544608,1.000000,27.81540,1.000000,24.45313,87.40234,1.000000,57.10000,1.750000
42886.01556200,1.000000,26.49230,1.000000,24.45313,87.40234,1.000000,53.50000,3.030000
42886.01567809,1.000000,28.21940,1.000000,24.45313,87.40234,1.000000,58.80000,1.430000
42886.01579419,1.000000,27.79520,1.000000,24.45313,87.40234,1.000000,48.40000,2.310000
42886.01591029,1.000000,27.57300,1.000000,24.94141,87.40234,1.000000,24.20000,2.160000
42886.01602837,1.000000,27.52250,1.000000,24.94141,86.91406,1.000000,52.60000,1.560000
42886.01614663,1.000000,27.12860,1.000000,24.45313,86.91406,1.000000,50.50000,2.160000
42886.01626291,1.000000,28.31030,1.000000,24.94141,86.91406,1.000000,62.50000,2.520000
42886.01637883,1.000000,28.52240,1.000000,24.94141,87.40234,1.000000,54.00000,1.850000
42886.01649475,1.000000,28.18910,1.000000,24.94141,86.91406,1.000000,74.40000,1.610000
42886.01661409,1.000000,28.55270,1.000000,24.45313,86.91406,1.000000,32.90000,0.9000000
42886.01673019,1.000000,27.79520,1.000000,24.45313,86.91406,1.000000,33.40000,1.360000
42886.01684611,1.000000,27.58310,1.000000,24.94141,86.91406,1.000000,48.30000,2.380000
42886.01696220,1.000000,26.45190,1.000000,24.45313,86.91406,1.000000,50.20000,1.140000
42886.01707786,1.000000,27.13870,1.000000,24.94141,86.91406,1.000000,60.90000,1.110000
42886.01719414,1.000000,26.05800,1.000000,24.45313,86.91406,1.000000,41.90000,1.500000
42886.01731060,1.000000,26.54280,1.000000,23.96484,86.91406,1.000000,39.20000,1.890000
42886.01742652,1.000000,27.09830,1.000000,24.45313,87.40234,1.000000,51.10000,1.980000
42886.01754243,1.000000,26.62360,1.000000,24.45313,87.40234,1.000000,65.60000,1.930000
42886.01765835,1.000000,27.79520,1.000000,24.45313,86.91406,1.000000,66.90000,1.430000
42886.01777445,1.000000,27.39120,1.000000,24.45313,86.91406,1.000000,53.10000,1.880000
42886.01789054,1.000000,27.81540,1.000000,24.45313,86.91406,1.000000,49.30000,1.980000
42886.01800646,1.000000,27.23970,1.000000,24.45313,87.40234,1.000000,56.00000,1.760000
42886.01812527,1.000000,27.42150,1.000000,25.42969,87.40234,1.000000,49.20000,2.020000
42886.01824118,1.000000,28.13860,1.000000,23.96484,86.91406,1.000000,34.90000,1.770000
42886.01835710,1.000000,28.13860,1.000000,23.96484,87.40234,1.000000,16.40000,0.9800000
42886.01847302,1.000000,27.33060,1.000000,24.45313,87.40234,1.000000,30.20000,1.980000
42886.01858893,1.000000,27.70430,1.000000,24.45313,87.40234,1.000000,49.70000,1.950000
42886.01870485,1.000000,27.62350,1.000000,24.94141,87.40234,1.000000,60.10000,1.700000
42886.01882077,1.000000,27.43160,1.000000,24.45313,86.91406,1.000000,56.40000,1.740000
42886.01893813,1.000000,26.81550,1.000000,24.94141,86.91406,1.000000,46.20000,2.140000
42886.01905621,1.000000,27.70430,1.000000,24.45313,86.91406,1.000000,48.70000,1.570000
42886.01917213,1.000000,27.86590,1.000000,24.45313,87.40234,1.000000,52.20000,1.670000
42886.01928804,1.000000,27.34070,1.000000,24.94141,87.40234,1.000000,51.30000,1.780000
42886.01940414,1.000000,26.99730,1.000000,24.45313,87.40234,1.000000,80.00000,1.730000
42886.01952024,1.000000,26.62360,1.000000,24.94141,87.89063,1.000000,69.80000,1.780000
42886.01963634,1.000000,27.43160,1.000000,24.45313,87.40234,1.000000,65.10000,1.870000
42886.01975424,1.000000,27.99720,1.000000,24.94141,86.91406,1.000000,68.30000,1.990000
42886.01987088,1.000000,27.98710,1.000000,24.45313,87.40234,1.000000,82.10000,2.100000
42886.01998697,1.000000,27.28010,1.000000,24.45313,87.40234,1.000000,74.80000,2.160000
42886.02010325,1.000000,27.24980,1.000000,24.45313,86.91406,1.000000,74.40000,1.870000
42886.02021935,1.000000,28.61330,1.000000,24.45313,87.40234,1.000000,70.30000,1.680000
42886.02033527,1.000000,27.84570,1.000000,24.45313,86.91406,1.000000,60.00000,1.380000
42886.02045118,1.000000,27.83560,1.000000,24.45313,86.91406,1.000000,58.80000,1.730000
42886.02056963,1.000000,26.68420,1.000000,24.45313,87.40234,1.000000,102.1000,1.580000
42886.02068572,1.000000,26.15900,1.000000,24.45313,86.91406,1.000000,80.50000,1.720000
42886.02080435,1.000000,26.56300,1.000000,24.45313,86.91406,1.000000,74.30000,1.510000
42886.02092045,1.000000,26.80540,1.000000,24.94141,86.91406,1.000000,46.70000,1.630000
42886.02103745,1.000000,27.48210,1.000000,24.45313,86.91406,1.000000,50.60000,2.120000
42886.02115354,1.000000,27.14880,1.000000,24.45313,87.40234,1.000000,49.60000,1.590000
42886.02126964,1.000000,27.17910,1.000000,24.45313,87.40234,1.000000,58.40000,1.770000
42886.02138556,1.000000,27.28010,1.000000,24.94141,86.91406,1.000000,53.00000,1.500000
42886.02150166,1.000000,26.54280,1.000000,24.45313,87.40234,1.000000,63.00000,1.940000
42886.02161757,1.000000,26.39130,1.000000,24.94141,87.40234,1.000000,48.20000,1.740000
42886.02173367,1.000000,26.98720,1.000000,24.45313,86.91406,1.000000,54.10000,2.100000
42886.02184977,1.000000,26.79530,1.000000,24.45313,87.89063,1.000000,56.30000,2.200000
42886.02196586,1.000000,26.35090,1.000000,24.94141,87.89063,1.000000,60.40000,1.990000
42886.02208232,1.000000,28.03760,1.000000,24.45313,87.89063,1.000000,60.10000,1.630000
42886.02219824,1.000000,27.22960,1.000000,24.45313,87.40234,1.000000,65.20000,2.020000
42886.02231686,1.000000,26.75490,1.000000,24.45313,87.40234,1.000000,50.70000,1.990000
42886.02243603,1.000000,26.91650,1.000000,24.94141,86.91406,1.000000,48.70000,2.030000
42886.02255195,1.000000,27.09830,1.000000,24.94141,87.40234,1.000000,43.20000,2.040000
42886.02266804,1.000000,26.33070,1.000000,23.96484,87.40234,1.000000,56.60000,1.970000
42886.02278559,1.000000,26.61350,1.000000,24.45313,87.40234,1.000000,52.30000,1.660000
42886.02290385,1.000000,27.29020,1.000000,24.94141,87.40234,1.000000,70.50000,1.630000
42886.02302284,1.000000,26.06810,1.000000,24.94141,87.40234,1.000000,58.80000,1.270000
42886.02313875,1.000000,27.08820,1.000000,24.45313,87.40234,1.000000,57.40000,1.460000
42886.02325647,1.000000,26.57310,1.000000,24.94141,87.40234,1.000000,61.60000,1.830000
42886.02337474,1.000000,26.54280,1.000000,24.45313,87.40234,1.000000,64.40000,1.190000
42886.02349066,1.000000,25.36110,1.000000,24.45313,86.91406,1.000000,63.00000,1.940000
42886.02360657,1.000000,25.72470,1.000000,24.45313,87.40234,1.000000,58.20000,2.180000
42886.02372249,1.000000,27.17910,1.000000,24.45313,87.40234,1.000000,68.70000,1.580000
42886.02383859,1.000000,27.14880,1.000000,24.94141,87.40234,1.000000,62.80000,1.430000
42886.02395468,1.000000,27.29020,1.000000,24.45313,87.40234,1.000000,57.40000,1.420000
42886.02407060,1.000000,26.61350,1.000000,24.45313,87.40234,1.000000,66.80000,1.760000
42886.02418652,1.000000,26.98720,1.000000,24.45313,87.40234,1.000000,60.00000,1.590000
42886.02430243,1.000000,26.54280,1.000000,24.45313,87.40234,1.000000,67.50000,1.670000
42886.02441835,1.000000,25.21970,1.000000,24.45313,87.40234,1.000000,63.30000,1.370000
42886.02453427,1.000000,26.23980,1.000000,24.45313,87.40234,1.000000,57.10000,1.180000
42886.02465018,1.000000,26.65390,1.000000,24.94141,87.40234,1.000000,56.50000,1.070000
42886.02476610,1.000000,26.53270,1.000000,24.45313,87.40234,1.000000,65.70000,1.640000
42886.02488202,1.000000,26.53270,1.000000,24.45313,87.89063,1.000000,57.20000,1.700000
42886.02499793,1.000000,26.43170,1.000000,24.94141,87.40234,1.000000,70.60000,1.770000
42886.02511385,1.000000,25.85600,1.000000,24.45313,87.40234,1.000000,77.80000,1.830000
42886.02522977,1.000000,26.20950,1.000000,24.94141,87.40234,1.000000,83.50000,1.500000
42886.02534586,1.000000,26.58320,1.000000,24.45313,87.40234,1.000000,56.40000,1.330000
42886.02546214,1.000000,25.95700,1.000000,24.45313,87.40234,1.000000,75.40000,1.640000
42886.02557806,1.000000,26.80540,1.000000,24.45313,87.89063,1.000000,68.00000,1.220000
42886.02569614,1.000000,26.73470,1.000000,24.45313,87.40234,1.000000,64.80000,1.090000
42886.02581206,1.000000,26.58320,1.000000,24.45313,87.89063,1.000000,56.70000,1.600000
42886.02592960,1.000000,26.05800,1.000000,24.45313,87.40234,1.000000,49.30000,1.280000
42886.02604895,1.000000,26.47210,1.000000,24.45313,87.89063,1.000000,70.80000,2.260000
42886.02616559,1.000000,26.11860,1.000000,24.94141,87.40234,1.000000,64.20000,1.890000
42886.02628168,1.000000,26.54280,1.000000,24.45313,87.89063,1.000000,69.50000,1.580000
42886.02639796,1.000000,27.08820,1.000000,24.45313,87.89063,1.000000,66.40000,1.100000
42886.02651406,1.000000,27.13870,1.000000,23.96484,87.89063,1.000000,76.50000,1.730000
42886.02662997,1.000000,26.87610,1.000000,24.45313,87.40234,1.000000,66.60000,1.800000
42886.02674607,1.000000,26.91650,1.000000,24.45313,88.37891,1.000000,52.00000,1.860000
42886.02686217,1.000000,25.82570,1.000000,24.45313,87.89063,1.000000,35.70000,1.380000
42886.02697809,1.000000,26.19940,1.000000,24.45313,87.40234,1.000000,57.10000,1.680000
42886.02709400,1.000000,26.40140,1.000000,24.45313,87.89063,1.000000,71.40000,1.560000
42886.02721010,1.000000,26.30040,1.000000,24.45313,87.40234,1.000000,60.00000,0.8700000
42886.02732620,1.000000,26.29030,1.000000,24.45313,87.89063,1.000000,46.80000,1.220000
42886.02744247,1.000000,25.39140,1.000000,24.45313,87.89063,1.000000,65.00000,1.380000
42886.02755857,1.000000,26.86600,1.000000,24.94141,87.40234,1.000000,72.00000,1.340000
42886.02767449,1.000000,26.72460,1.000000,24.45313,87.40234,1.000000,73.80000,1.670000
42886.02779041,1.000000,25.39140,1.000000,24.45313,88.37891,1.000000,74.20000,1.120000
42886.02790849,1.000000,25.30050,1.000000,24.45313,87.40234,1.000000,85.50000,0.7800000
42886.02802586,1.000000,25.60350,1.000000,24.45313,87.89063,1.000000,58.80000,1.600000
42886.02814177,1.000000,26.06810,1.000000,24.45313,87.40234,1.000000,29.10000,1.880000
42886.02825787,1.000000,27.33060,1.000000,24.45313,87.89063,1.000000,36.70000,1.750000
42886.02837379,1.000000,26.24990,1.000000,24.45313,87.89063,1.000000,63.00000,1.940000
42886.02848988,1.000000,26.11860,1.000000,23.96484,87.89063,1.000000,71.80000,2.040000
42886.02860634,1.000000,26.69430,1.000000,23.96484,87.40234,1.000000,50.00000,1.890000
42886.02872244,1.000000,25.86610,1.000000,24.45313,87.89063,1.000000,55.60000,1.740000
42886.02883854,1.000000,26.14890,1.000000,24.45313,87.89063,1.000000,55.70000,1.370000
42886.02895445,1.000000,26.64380,1.000000,24.45313,87.89063,1.000000,63.30000,1.230000
42886.02907055,1.000000,25.37120,1.000000,24.45313,87.89063,1.000000,45.30000,1.080000
42886.02918665,1.000000,25.45200,1.000000,24.45313,87.89063,1.000000,48.70000,1.320000
42886.02930256,1.000000,25.59340,1.000000,24.45313,87.89063,1.000000,53.50000,1.270000
42886.02941866,1.000000,26.78520,1.000000,24.45313,87.89063,1.000000,51.30000,1.430000
42886.02953458,1.000000,25.88630,1.000000,24.94141,87.89063,1.000000,57.10000,1.790000
42886.02965050,1.000000,24.64400,1.000000,24.45313,87.89063,1.000000,56.20000,1.170000
42886.02976641,1.000000,25.40150,1.000000,24.45313,87.89063,1.000000,58.00000,1.740000
42886.02988522,1.000000,24.81570,1.000000,24.45313,87.89063,1.000000,53.30000,1.480000
42886.03000168,1.000000,25.22980,1.000000,24.45313,87.40234,1.000000,45.00000,0.6900000
42886.03011777,1.000000,25.96710,1.000000,24.45313,87.89063,1.000000,40.90000,1.360000
42886.03023369,1.000000,25.40150,1.000000,24.45313,87.89063,1.000000,60.90000,1.260000
42886.03034961,1.000000,26.55290,1.000000,24.94141,87.89063,1.000000,46.70000,1.260000
42886.03046570,1.000000,26.55290,1.000000,24.45313,87.89063,1.000000,71.20000,1.220000
42886.03058162,1.000000,25.21970,1.000000,23.96484,87.89063,1.000000,48.00000,1.320000
42886.03069880,1.000000,25.21970,1.000000,24.45313,87.40234,1.000000,36.50000,1.420000
42886.03081472,1.000000,25.28030,1.000000,24.45313,87.89063,1.000000,37.50000,1.720000
42886.03093063,1.000000,25.37120,1.000000,24.94141,87.89063,1.000000,53.00000,1.660000
42886.03104673,1.000000,25.07830,1.000000,24.94141,87.89063,1.000000,29.90000,0.6200000
42886.03116283,1.000000,26.24990,1.000000,24.45313,87.89063,1.000000,43.10000,0.9800000
42886.03127875,1.000000,25.52270,1.000000,24.45313,87.89063,1.000000,61.70000,1.070000
42886.03139575,1.000000,26.46200,1.000000,24.45313,87.89063,1.000000,49.60000,1.140000
42886.03151202,1.000000,26.53270,1.000000,24.94141,87.89063,1.000000,76.50000,1.220000
42886.03162794,1.000000,25.78530,1.000000,24.45313,88.37891,1.000000,57.20000,0.9200000
42886.03174404,1.000000,25.79540,1.000000,24.45313,88.37891,1.000000,41.90000,1.050000
42886.03186013,1.000000,25.84590,1.000000,24.45313,87.40234,1.000000,41.90000,1.260000
42886.03197605,1.000000,26.44180,1.000000,24.94141,87.89063,1.000000,26.80000,1.220000
42886.03209197,1.000000,26.10850,1.000000,24.45313,88.37891,1.000000,34.20000,0.9500000
42886.03220806,1.000000,25.79540,1.000000,24.45313,87.89063,1.000000,55.50000,1.460000
42886.03232416,1.000000,25.93680,1.000000,24.45313,87.89063,1.000000,70.30000,1.620000
42886.03244026,1.000000,26.63370,1.000000,24.45313,87.89063,1.000000,30.50000,1.350000
42886.03255762,1.000000,26.10850,1.000000,24.45313,88.37891,1.000000,48.70000,1.350000
42886.03267643,1.000000,25.00760,1.000000,24.45313,87.89063,1.000000,66.80000,0.8400000
42886.03279397,1.000000,24.90660,1.000000,24.94141,87.89063,1.000000,65.70000,1.530000
42886.03291061,1.000000,25.78530,1.000000,24.45313,87.89063,1.000000,80.50000,1.880000
42886.03302688,1.000000,25.21970,1.000000,24.45313,88.37891,1.000000,82.70000,1.230000
42886.03314388,1.000000,25.33080,1.000000,24.45313,87.40234,1.000000,54.00000,1.850000
42886.03326052,1.000000,25.18940,1.000000,24.45313,87.89063,1.000000,45.80000,1.400000
42886.03337680,1.000000,25.92670,1.000000,24.94141,87.89063,1.000000,66.40000,0.9400000
42886.03349272,1.000000,26.30040,1.000000,24.45313,87.40234,1.000000,40.20000,1.430000
42886.03360863,1.000000,26.41150,1.000000,24.45313,88.37891,1.000000,46.00000,0.5100000
42886.03372455,1.000000,25.18940,1.000000,24.45313,87.89063,1.000000,77.50000,1.600000
42886.03384318,1.000000,26.10850,1.000000,24.45313,87.89063,1.000000,63.80000,1.670000
42886.03396270,1.000000,26.11860,1.000000,24.45313,88.37891,1.000000,58.60000,1.440000
