TheTime,HNET_CBH_HMP60_Flag,HNET_CBH_O3_O3conc_ppbv_conv,HNET_CBH_O3_Flag,HNET_CBH_HMP60_Temp_C,HNET_CBH_HMP60_RH_pct,HNET_CBH_RMY_Flag,HNET_CBH_RMY_WD_deg,HNET_CBH_RMY_WS_ms
42841.00690523,1.000000,19.50310,1.000000,22.50000,89.35547,1.000000,135.5000,1.220000
42841.00702151,1.000000,18.31130,1.000000,22.01172,88.86719,1.000000,102.2000,1.190000
42841.00713743,1.000000,17.44270,1.000000,22.50000,88.86719,1.000000,104.2000,1.220000
42841.00725334,1.000000,17.46290,1.000000,22.50000,89.35547,1.000000,108.0000,0.9400000
42841.00736926,1.000000,18.28100,1.000000,22.50000,88.86719,1.000000,147.5000,0.4400000
42841.00748518,1.000000,18.89710,1.000000,22.01172,89.35547,1.000000,0,101.3000
42841.00760109,1.000000,18.11940,1.000000,22.50000,88.86719,1.000000,86.60000,1.060000
42841.00771719,1.000000,18.24060,1.000000,22.50000,88.86719,1.000000,77.90000,0.9100000
42841.00783311,1.000000,17.38210,1.000000,22.98828,89.35547,1.000000,87.60000,0.8600000
42841.00794902,1.000000,19.16980,1.000000,22.01172,88.86719,1.000000,119.0000,0.5600000
42841.00806494,1.000000,18.85670,1.000000,22.98828,88.86719,1.000000,113.7000,1.640000
42841.00818104,1.000000,18.19010,1.000000,22.50000,88.86719,1.000000,105.3000,1.190000
42841.00829695,1.000000,19.46270,1.000000,22.50000,88.86719,1.000000,90.10000,0.5100000
42841.00841305,1.000000,20.80600,1.000000,22.50000,88.86719,1.000000,84.90000,0.7300000
42841.00852897,1.000000,21.11910,1.000000,22.50000,88.86719,1.000000,103.0000,0.6400000
42841.00864488,1.000000,19.95760,1.000000,22.98828,88.86719,1.000000,118.0000,0.5800000
42841.00876080,1.000000,18.46280,1.000000,22.50000,89.35547,1.000000,118.3000,0.3500000
42841.00887672,1.000000,18.75570,1.000000,22.01172,89.35547,1.000000,90.10000,1.120000
42841.00899263,1.000000,18.21030,1.000000,22.50000,89.35547,1.000000,115.3000,0.7700000
42841.00911108,1.000000,19.95760,1.000000,22.01172,89.35547,1.000000,125.4000,1.280000
42841.00923025,1.000000,19.24050,1.000000,22.50000,89.35547,1.000000,100.4000,1.270000
42841.00934616,1.000000,19.03850,1.000000,22.50000,88.86719,1.000000,94.10000,1.360000
42841.00946244,1.000000,18.75570,1.000000,22.01172,88.86719,1.000000,89.10000,0.9800000
42841.00958197,1.000000,20.68480,1.000000,22.50000,88.86719,1.000000,71.00000,0.6800000
42841.00969788,1.000000,20.50300,1.000000,22.01172,88.86719,1.000000,136.5000,0.6100000
42841.00981380,1.000000,20.11920,1.000000,22.01172,88.86719,1.000000,95.00000,1.730000
42841.00993170,1.000000,20.03840,1.000000,22.50000,88.86719,1.000000,92.50000,1.350000
42841.01004762,1.000000,17.96790,1.000000,22.50000,88.86719,1.000000,107.1000,1.180000
42841.01016372,1.000000,18.20020,1.000000,22.50000,88.86719,1.000000,106.5000,0.4800000
42841.01028072,1.000000,20.89690,1.000000,22.50000,89.35547,1.000000,76.50000,0
42841.01040043,1.000000,20.66460,1.000000,22.01172,88.86719,1.000000,107.3000,0.5700000
