TheTime,HNET_CBH_HMP60_Flag,HNET_CBH_O3_O3conc_ppbv_conv,HNET_CBH_O3_Flag,HNET_CBH_HMP60_Temp_C,HNET_CBH_HMP60_RH_pct,HNET_CBH_RMY_Flag,HNET_CBH_RMY_WD_deg,HNET_CBH_RMY_WS_ms
42834.00873296,1.000000,47.70230,1.000000,19.08203,74.70703,1.000000,170.4000,1.680000
42834.00884888,1.000000,48.66180,1.000000,19.08203,74.21875,1.000000,194.6000,1.970000
42834.00896480,1.000000,49.05570,1.000000,19.57031,74.70703,1.000000,153.0000,1.600000
42834.00908071,1.000000,48.46990,1.000000,19.08203,74.70703,1.000000,172.8000,1.720000
42834.00919681,1.000000,47.92450,1.000000,19.08203,74.21875,1.000000,150.8000,1.720000
42834.00931273,1.000000,47.93460,1.000000,19.08203,75.19531,1.000000,168.4000,1.720000
42834.00942864,1.000000,48.02550,1.000000,19.08203,75.19531,1.000000,139.0000,2.190000
42834.00954456,1.000000,48.73250,1.000000,19.08203,74.70703,1.000000,157.4000,1.830000
42834.00966048,1.000000,48.56080,1.000000,19.08203,74.70703,1.000000,179.8000,2.050000
42834.00977639,1.000000,48.70220,1.000000,19.08203,74.70703,1.000000,178.4000,1.420000
42834.00989231,1.000000,48.60120,1.000000,19.08203,75.19531,1.000000,161.2000,1.590000
42834.01000859,1.000000,47.25790,1.000000,19.57031,74.70703,1.000000,153.1000,2.210000
42834.01012450,1.000000,47.41950,1.000000,19.57031,74.70703,1.000000,175.7000,1.730000
42834.01024223,1.000000,47.34880,1.000000,19.08203,74.70703,1.000000,162.9000,1.970000
42834.01035814,1.000000,48.84360,1.000000,19.08203,74.70703,1.000000,175.9000,2.060000
42834.01047406,1.000000,48.42950,1.000000,19.57031,74.70703,1.000000,164.0000,1.940000
42834.01058999,1.000000,48.15680,1.000000,19.57031,74.70703,1.000000,167.6000,1.370000
42834.01070591,1.000000,47.34880,1.000000,19.57031,74.21875,1.000000,172.8000,2.020000
42834.01082182,1.000000,47.67200,1.000000,19.57031,74.21875,1.000000,184.5000,1.310000
42834.01093774,1.000000,47.61140,1.000000,19.08203,74.70703,1.000000,155.4000,2.410000
42834.01105366,1.000000,48.01540,1.000000,19.57031,74.70703,1.000000,170.6000,2.580000
42834.01116957,1.000000,48.48000,1.000000,19.08203,75.19531,1.000000,149.8000,1.860000
42834.01128549,1.000000,47.21750,1.000000,19.08203,74.70703,1.000000,148.0000,1.700000
42834.01140141,1.000000,48.70220,1.000000,19.08203,74.21875,1.000000,175.5000,2.190000
42834.01151732,1.000000,50.08590,1.000000,19.08203,74.70703,1.000000,164.0000,1.760000
42834.01163324,1.000000,48.53050,1.000000,19.08203,74.70703,1.000000,162.5000,1.720000
42834.01174916,1.000000,49.10620,1.000000,19.57031,74.70703,1.000000,163.8000,2.050000
42834.01186507,1.000000,49.45970,1.000000,19.57031,74.21875,1.000000,174.4000,1.820000
42834.01198099,1.000000,49.13650,1.000000,19.08203,73.73047,1.000000,166.8000,2.420000
42834.01209691,1.000000,49.19710,1.000000,19.57031,74.21875,1.000000,163.4000,2.820000
42834.01221282,1.000000,48.20730,1.000000,19.08203,74.70703,1.000000,165.3000,1.870000
42834.01232874,1.000000,48.51030,1.000000,19.08203,74.21875,1.000000,166.3000,2.090000
42834.01244466,1.000000,48.64160,1.000000,19.57031,74.70703,1.000000,165.3000,2.480000
42834.01256166,1.000000,48.88400,1.000000,19.08203,74.21875,1.000000,156.2000,2.740000
42834.01267757,1.000000,48.92440,1.000000,19.57031,74.21875,1.000000,189.3000,2.130000
42834.01279349,1.000000,49.55060,1.000000,20.05859,74.70703,1.000000,145.5000,2.520000
42834.01290941,1.000000,49.28800,1.000000,19.08203,74.70703,1.000000,167.9000,2.020000
42834.01302532,1.000000,48.58100,1.000000,19.08203,74.21875,1.000000,166.2000,2.920000
42834.01314124,1.000000,48.49010,1.000000,19.08203,74.21875,1.000000,178.0000,2.350000
42834.01325716,1.000000,48.93450,1.000000,19.57031,74.21875,1.000000,150.8000,1.640000
42834.01337307,1.000000,49.46980,1.000000,19.57031,74.70703,1.000000,168.6000,1.770000
42834.01348899,1.000000,50.01520,1.000000,19.57031,74.70703,1.000000,170.8000,1.680000
42834.01360527,1.000000,48.88400,1.000000,19.57031,74.21875,1.000000,155.4000,1.730000
42834.01372119,1.000000,48.28810,1.000000,19.57031,74.70703,1.000000,143.1000,2.050000
42834.01383710,1.000000,47.66190,1.000000,19.08203,74.21875,1.000000,176.3000,1.790000
42834.01395302,1.000000,48.71230,1.000000,19.08203,74.70703,1.000000,172.4000,1.720000
42834.01406894,1.000000,49.01530,1.000000,19.57031,73.73047,1.000000,176.7000,1.860000
42834.01418485,1.000000,48.55070,1.000000,18.59375,74.70703,1.000000,169.9000,1.890000
42834.01430077,1.000000,49.36880,1.000000,19.57031,74.21875,1.000000,169.4000,2.000000
42834.01441669,1.000000,48.70220,1.000000,19.08203,74.70703,1.000000,182.4000,1.290000
42834.01453260,1.000000,48.38910,1.000000,19.57031,74.21875,1.000000,174.9000,2.270000
42834.01464852,1.000000,48.52040,1.000000,19.57031,74.21875,1.000000,155.8000,2.150000
42834.01476444,1.000000,47.87400,1.000000,19.08203,74.70703,1.000000,185.5000,1.850000
42834.01488035,1.000000,48.71230,1.000000,19.57031,74.70703,1.000000,159.1000,2.530000
42834.01499627,1.000000,48.70220,1.000000,19.57031,74.70703,1.000000,160.9000,1.930000
42834.01511309,1.000000,49.19710,1.000000,19.57031,74.70703,1.000000,166.4000,1.450000
42834.01522900,1.000000,49.45970,1.000000,19.57031,74.70703,1.000000,191.6000,1.450000
42834.01534492,1.000000,48.71230,1.000000,19.57031,74.21875,1.000000,163.2000,3.050000
42834.01546084,1.000000,48.48000,1.000000,19.57031,74.70703,1.000000,158.0000,2.060000
42834.01557675,1.000000,48.29820,1.000000,19.57031,74.21875,1.000000,173.3000,1.790000
42834.01569267,1.000000,49.40920,1.000000,18.59375,74.70703,1.000000,166.4000,1.670000
42834.01580877,1.000000,48.88400,1.000000,19.08203,74.21875,1.000000,169.7000,1.890000
42834.01592469,1.000000,48.62140,1.000000,19.57031,74.70703,1.000000,161.2000,1.250000
42834.01604060,1.000000,48.92440,1.000000,19.08203,73.73047,1.000000,155.3000,1.810000
42834.01615652,1.000000,48.41940,1.000000,19.08203,74.70703,1.000000,167.3000,3.500000
42834.01627244,1.000000,48.12650,1.000000,19.08203,74.21875,1.000000,168.7000,2.510000
42834.01638835,1.000000,49.02540,1.000000,19.57031,74.21875,1.000000,165.6000,1.520000
42834.01650427,1.000000,49.10620,1.000000,19.08203,74.70703,1.000000,171.3000,1.690000
42834.01662109,1.000000,49.72230,1.000000,19.08203,74.21875,1.000000,157.9000,2.140000
42834.01673737,1.000000,48.34870,1.000000,19.57031,74.21875,1.000000,146.9000,1.460000
42834.01685328,1.000000,49.41930,1.000000,19.08203,74.21875,1.000000,163.4000,1.250000
42834.01696920,1.000000,47.79320,1.000000,19.08203,74.21875,1.000000,182.9000,1.210000
42834.01708512,1.000000,48.69210,1.000000,19.57031,74.21875,1.000000,178.1000,2.450000
42834.01720103,1.000000,49.25770,1.000000,19.08203,74.21875,1.000000,163.2000,1.710000
42834.01731695,1.000000,48.34870,1.000000,19.08203,74.21875,1.000000,168.8000,1.280000
42834.01743287,1.000000,49.37890,1.000000,19.08203,74.70703,1.000000,155.4000,1.580000
42834.01754878,1.000000,48.92440,1.000000,19.57031,74.70703,1.000000,156.4000,2.720000
42834.01766524,1.000000,48.66180,1.000000,19.08203,74.70703,1.000000,168.4000,1.960000
42834.01778116,1.000000,48.80320,1.000000,18.59375,74.21875,1.000000,156.6000,2.240000
42834.01789707,1.000000,49.24760,1.000000,19.57031,74.21875,1.000000,157.8000,2.090000
42834.01801299,1.000000,49.56070,1.000000,19.08203,74.21875,1.000000,167.0000,1.970000
42834.01812891,1.000000,48.89410,1.000000,19.08203,74.21875,1.000000,159.1000,2.640000
42834.01824482,1.000000,48.84360,1.000000,19.08203,74.70703,1.000000,154.5000,1.840000
42834.01836074,1.000000,49.27790,1.000000,19.57031,74.70703,1.000000,157.1000,2.590000
42834.01847666,1.000000,49.55060,1.000000,19.57031,74.70703,1.000000,165.5000,2.970000
42834.01859257,1.000000,49.06580,1.000000,19.57031,74.70703,1.000000,156.6000,2.630000
42834.01870849,1.000000,48.57090,1.000000,19.57031,74.21875,1.000000,165.2000,1.830000
42834.01882441,1.000000,49.95460,1.000000,19.57031,74.70703,1.000000,148.8000,2.180000
42834.01894032,1.000000,49.82330,1.000000,19.08203,74.70703,1.000000,144.5000,2.020000
42834.01905624,1.000000,49.07590,1.000000,19.08203,74.70703,1.000000,166.6000,2.200000
42834.01917216,1.000000,49.07590,1.000000,19.08203,74.21875,1.000000,161.5000,2.410000
42834.01928807,1.000000,48.52040,1.000000,19.08203,74.21875,1.000000,153.3000,1.650000
42834.01940417,1.000000,49.68190,1.000000,19.08203,74.21875,1.000000,145.5000,2.920000
42834.01952009,1.000000,49.88390,1.000000,19.57031,74.70703,1.000000,143.2000,3.200000
42834.01963600,1.000000,49.19710,1.000000,19.57031,74.21875,1.000000,163.4000,2.080000
42834.01975192,1.000000,49.10620,1.000000,19.57031,74.21875,1.000000,157.0000,2.300000
42834.01986784,1.000000,49.60110,1.000000,19.08203,74.21875,1.000000,150.3000,2.640000
42834.01998375,1.000000,49.11630,1.000000,19.57031,74.21875,1.000000,184.4000,1.620000
42834.02009967,1.000000,49.42940,1.000000,19.08203,73.73047,1.000000,157.3000,1.980000
42834.02021559,1.000000,48.70220,1.000000,19.57031,74.21875,1.000000,165.5000,1.750000
42834.02033169,1.000000,48.65170,1.000000,19.08203,73.73047,1.000000,164.5000,1.710000
42834.02044760,1.000000,48.21740,1.000000,19.57031,74.21875,1.000000,172.2000,2.360000
42834.02056352,1.000000,48.44970,1.000000,19.57031,74.21875,1.000000,172.2000,2.490000
42834.02067944,1.000000,49.42940,1.000000,19.08203,73.73047,1.000000,156.2000,2.430000
42834.02079535,1.000000,49.73240,1.000000,19.57031,74.21875,1.000000,162.2000,2.280000
42834.02091127,1.000000,48.53050,1.000000,19.08203,73.73047,1.000000,154.9000,1.990000
42834.02102719,1.000000,49.34860,1.000000,19.57031,73.24219,1.000000,156.8000,2.020000
42834.02114346,1.000000,49.46980,1.000000,19.08203,74.21875,1.000000,172.6000,3.030000
42834.02125938,1.000000,48.24770,1.000000,19.08203,74.21875,1.000000,154.7000,2.240000
42834.02137530,1.000000,48.76280,1.000000,19.08203,74.21875,1.000000,164.3000,2.320000
42834.02149121,1.000000,49.34860,1.000000,19.08203,74.21875,1.000000,154.1000,2.660000
42834.02160689,1.000000,48.61130,1.000000,19.08203,74.70703,1.000000,160.3000,3.090000
42834.02172280,1.000000,49.38900,1.000000,19.57031,74.21875,1.000000,150.3000,2.450000
42834.02183890,1.000000,48.95470,1.000000,19.57031,73.73047,1.000000,174.9000,1.650000
42834.02195482,1.000000,49.07590,1.000000,19.57031,74.70703,1.000000,173.9000,1.400000
42834.02207073,1.000000,49.06580,1.000000,19.08203,73.73047,1.000000,171.1000,1.880000
42834.02218665,1.000000,49.20720,1.000000,19.57031,74.21875,1.000000,167.8000,2.230000
42834.02230257,1.000000,48.22750,1.000000,19.57031,73.73047,1.000000,165.1000,2.670000
42834.02241866,1.000000,48.16690,1.000000,19.57031,74.21875,1.000000,170.8000,1.950000
42834.02253458,1.000000,48.15680,1.000000,19.57031,74.21875,1.000000,166.4000,2.320000
42834.02265050,1.000000,48.42950,1.000000,19.57031,74.70703,1.000000,152.0000,3.060000
42834.02276641,1.000000,49.75260,1.000000,19.57031,74.21875,1.000000,184.6000,2.550000
42834.02288233,1.000000,49.25770,1.000000,19.08203,74.21875,1.000000,173.5000,2.030000
42834.02299825,1.000000,50.10610,1.000000,19.57031,74.21875,1.000000,169.7000,2.000000
42834.02311416,1.000000,49.60110,1.000000,19.08203,74.21875,1.000000,174.4000,2.020000
42834.02323008,1.000000,48.67190,1.000000,19.08203,74.21875,1.000000,155.7000,2.710000
42834.02334600,1.000000,48.53050,1.000000,19.57031,74.21875,1.000000,176.6000,1.910000
42834.02346228,1.000000,48.75270,1.000000,19.08203,73.73047,1.000000,171.7000,2.630000
42834.02357819,1.000000,48.84360,1.000000,19.57031,74.21875,1.000000,164.4000,1.970000
42834.02369411,1.000000,48.34870,1.000000,19.08203,74.21875,1.000000,153.1000,2.460000
42834.02381237,1.000000,48.79310,1.000000,19.08203,74.21875,1.000000,176.3000,2.040000
42834.02393046,1.000000,49.05570,1.000000,19.57031,74.21875,1.000000,170.8000,2.240000
42834.02404637,1.000000,48.78300,1.000000,19.57031,74.21875,1.000000,155.2000,2.600000
42834.02416969,1.000000,50.01520,1.000000,19.08203,74.21875,1.000000,170.1000,1.870000
42834.02428561,1.000000,49.37890,1.000000,19.57031,74.21875,1.000000,151.0000,2.420000
42834.02440153,1.000000,48.91430,1.000000,19.08203,74.21875,1.000000,146.6000,1.880000
42834.02451744,1.000000,49.23750,1.000000,19.57031,74.21875,1.000000,163.2000,1.840000
42834.02463336,1.000000,48.25780,1.000000,19.08203,73.73047,1.000000,182.1000,2.390000
42834.02474964,1.000000,49.37890,1.000000,19.57031,73.24219,1.000000,171.3000,1.660000
42834.02486898,1.000000,48.46990,1.000000,19.08203,74.21875,1.000000,166.7000,2.150000
42834.02498490,1.000000,48.46990,1.000000,19.57031,74.21875,1.000000,178.1000,2.090000
42834.02510082,1.000000,48.53050,1.000000,19.08203,74.21875,1.000000,159.3000,2.170000
42834.02522197,1.000000,48.66180,1.000000,19.08203,74.21875,1.000000,164.4000,2.280000
42834.02533789,1.000000,48.46990,1.000000,19.57031,74.70703,1.000000,156.9000,1.470000
42834.02545380,1.000000,48.36890,1.000000,19.57031,74.21875,1.000000,175.3000,1.500000
42834.02556972,1.000000,49.61120,1.000000,19.57031,73.73047,1.000000,169.0000,2.030000
42834.02568564,1.000000,48.93450,1.000000,19.57031,74.21875,1.000000,166.2000,1.560000
42834.02580155,1.000000,48.52040,1.000000,19.08203,74.70703,1.000000,176.7000,1.750000
42834.02591747,1.000000,48.37900,1.000000,19.57031,74.21875,1.000000,154.4000,2.680000
42834.02603339,1.000000,49.03550,1.000000,19.57031,74.21875,1.000000,171.2000,1.330000
42834.02614930,1.000000,49.03550,1.000000,19.57031,73.73047,1.000000,167.4000,2.180000
42834.02626522,1.000000,48.24770,1.000000,19.08203,74.21875,1.000000,170.8000,2.880000
42834.02638114,1.000000,48.06590,1.000000,19.57031,74.21875,1.000000,157.7000,2.740000
42834.02649705,1.000000,47.67200,1.000000,19.57031,74.21875,1.000000,167.4000,2.490000
42834.02661297,1.000000,49.17690,1.000000,19.57031,74.21875,1.000000,170.4000,2.290000
42834.02672889,1.000000,50.15660,1.000000,19.08203,74.21875,1.000000,0,170.8000
42834.02684534,1.000000,49.31830,1.000000,19.57031,74.21875,1.000000,177.2000,2.150000
42834.02696126,1.000000,49.66170,1.000000,19.08203,74.21875,1.000000,179.0000,2.020000
42834.02707808,1.000000,49.60110,1.000000,19.57031,74.21875,1.000000,155.6000,1.840000
42834.02719400,1.000000,48.79310,1.000000,19.57031,74.21875,1.000000,140.3000,2.170000
42834.02730991,1.000000,48.43960,1.000000,19.57031,74.21875,1.000000,168.7000,2.180000
42834.02742583,1.000000,48.62140,1.000000,19.57031,74.21875,1.000000,172.6000,2.260000
42834.02754175,1.000000,47.95480,1.000000,19.08203,74.21875,1.000000,176.7000,2.180000
42834.02765766,1.000000,49.66170,1.000000,18.59375,73.73047,1.000000,158.1000,2.550000
42834.02777358,1.000000,50.37880,1.000000,19.08203,73.73047,1.000000,166.5000,2.020000
42834.02788950,1.000000,49.52030,1.000000,19.57031,73.73047,1.000000,161.3000,1.680000
42834.02800541,1.000000,49.07590,1.000000,19.57031,73.73047,1.000000,161.0000,1.210000
42834.02812133,1.000000,47.88410,1.000000,19.08203,73.73047,1.000000,149.4000,2.480000
42834.02823725,1.000000,48.79310,1.000000,19.57031,74.21875,1.000000,152.5000,1.350000
42834.02835316,1.000000,48.64160,1.000000,19.08203,74.21875,1.000000,167.3000,2.830000
42834.02846908,1.000000,48.94460,1.000000,19.57031,73.73047,1.000000,162.2000,3.270000
42834.02858500,1.000000,48.12650,1.000000,19.57031,74.21875,1.000000,162.8000,2.010000
42834.02870128,1.000000,48.90420,1.000000,19.57031,74.21875,1.000000,169.6000,1.990000
42834.02881719,1.000000,48.16690,1.000000,19.57031,73.73047,1.000000,162.2000,1.890000
42834.02893311,1.000000,48.80320,1.000000,19.08203,74.21875,1.000000,153.0000,2.250000
42834.02904903,1.000000,50.22730,1.000000,19.57031,74.21875,1.000000,175.2000,1.950000
42834.02916783,1.000000,49.14660,1.000000,19.57031,74.21875,1.000000,186.1000,1.590000
42834.02928375,1.000000,48.57090,1.000000,19.57031,74.21875,1.000000,142.5000,2.370000
42834.02940075,1.000000,49.38900,1.000000,19.57031,73.24219,1.000000,153.3000,2.520000
42834.02951757,1.000000,49.01530,1.000000,19.57031,73.73047,1.000000,155.4000,1.870000
42834.02963348,1.000000,48.60120,1.000000,19.57031,74.21875,1.000000,172.2000,3.080000
42834.02974940,1.000000,49.15670,1.000000,19.08203,74.21875,1.000000,174.3000,2.210000
42834.02986532,1.000000,49.46980,1.000000,19.57031,73.73047,1.000000,158.9000,2.220000
42834.02998123,1.000000,49.05570,1.000000,19.57031,73.73047,1.000000,154.6000,2.100000
42834.03009715,1.000000,48.87390,1.000000,20.05859,74.21875,1.000000,150.8000,1.970000
42834.03021307,1.000000,49.88390,1.000000,19.08203,73.73047,1.000000,172.7000,2.250000
42834.03032898,1.000000,49.83340,1.000000,19.57031,73.73047,1.000000,164.5000,2.390000
42834.03044490,1.000000,50.09600,1.000000,19.57031,73.73047,1.000000,154.0000,2.450000
42834.03056082,1.000000,50.04550,1.000000,19.57031,73.73047,1.000000,153.3000,2.140000
42834.03067673,1.000000,49.96470,1.000000,19.57031,74.21875,1.000000,157.2000,2.050000
42834.03079265,1.000000,49.79300,1.000000,19.57031,73.24219,1.000000,159.6000,1.790000
42834.03090857,1.000000,50.59090,1.000000,19.57031,74.21875,1.000000,156.2000,1.050000
42834.03102448,1.000000,49.27790,1.000000,19.08203,73.73047,1.000000,157.0000,2.330000
42834.03114040,1.000000,48.98500,1.000000,19.57031,73.73047,1.000000,161.7000,2.450000
42834.03125686,1.000000,49.84350,1.000000,19.57031,73.73047,1.000000,156.1000,1.530000
42834.03137278,1.000000,48.61130,1.000000,19.08203,73.73047,1.000000,165.7000,2.930000
42834.03148869,1.000000,48.38910,1.000000,19.57031,73.73047,1.000000,165.6000,2.700000
42834.03160461,1.000000,48.95470,1.000000,19.08203,73.73047,1.000000,166.7000,2.650000
42834.03172053,1.000000,49.34860,1.000000,19.57031,74.21875,1.000000,165.3000,1.920000
42834.03183644,1.000000,48.62140,1.000000,20.05859,73.73047,1.000000,159.1000,1.850000
42834.03195236,1.000000,49.24760,1.000000,19.57031,74.21875,1.000000,172.6000,2.560000
42834.03206828,1.000000,49.58090,1.000000,19.57031,74.21875,1.000000,168.4000,1.760000
42834.03218419,1.000000,48.93450,1.000000,19.57031,73.73047,1.000000,170.0000,1.990000
42834.03230011,1.000000,48.93450,1.000000,19.08203,73.73047,1.000000,155.0000,2.980000
42834.03241603,1.000000,49.33850,1.000000,19.08203,73.73047,1.000000,152.6000,2.990000
42834.03253194,1.000000,48.67190,1.000000,19.57031,74.21875,1.000000,151.9000,2.540000
42834.03264786,1.000000,49.03550,1.000000,19.08203,73.73047,1.000000,162.8000,2.760000
42834.03276378,1.000000,50.01520,1.000000,19.57031,73.73047,1.000000,146.6000,2.580000
42834.03287969,1.000000,49.84350,1.000000,19.08203,73.73047,1.000000,151.7000,2.400000
42834.03299542,1.000000,49.72230,1.000000,19.08203,73.73047,1.000000,172.5000,2.600000
42834.03311134,1.000000,50.06570,1.000000,19.57031,73.73047,1.000000,186.1000,1.700000
42834.03322725,1.000000,50.19700,1.000000,20.05859,73.73047,1.000000,166.5000,1.820000
42834.03334317,1.000000,50.28790,1.000000,19.08203,73.24219,1.000000,165.1000,1.530000
42834.03345909,1.000000,49.85360,1.000000,19.57031,73.73047,1.000000,150.8000,2.020000
42834.03357500,1.000000,49.66170,1.000000,19.08203,73.73047,1.000000,163.2000,2.860000
42834.03369092,1.000000,49.07590,1.000000,19.57031,73.73047,1.000000,163.2000,2.390000
42834.03380684,1.000000,48.89410,1.000000,19.08203,73.73047,1.000000,171.2000,1.720000
