TheTime,HNET_CBH_HMP60_Flag,HNET_CBH_O3_O3conc_ppbv_conv,HNET_CBH_O3_Flag,HNET_CBH_HMP60_Temp_C,HNET_CBH_HMP60_RH_pct,HNET_CBH_RMY_Flag,HNET_CBH_RMY_WD_deg,HNET_CBH_RMY_WS_ms
42770.01420896,1.000000,24.17940,1.000000,11.75781,64.94141,1.000000,53.50000,3.700000
42770.01432488,1.000000,26.20950,1.000000,11.75781,64.94141,1.000000,59.00000,4.520000
42770.01444080,1.000000,24.85610,1.000000,11.26953,64.94141,1.000000,53.00000,3.500000
42770.01455671,1.000000,24.07840,1.000000,11.75781,65.42969,1.000000,44.90000,3.580000
42770.01467263,1.000000,25.92670,1.000000,11.26953,65.42969,1.000000,48.80000,2.700000
42770.01478855,1.000000,25.37120,1.000000,11.26953,65.42969,1.000000,65.10000,3.770000
42770.01490446,1.000000,24.07840,1.000000,11.26953,65.42969,1.000000,44.00000,2.290000
42770.01502038,1.000000,24.35110,1.000000,11.75781,65.42969,1.000000,69.20000,4.050000
42770.01513630,1.000000,23.89660,1.000000,11.75781,65.42969,1.000000,65.10000,4.450000
42770.01525221,1.000000,23.89660,1.000000,11.75781,65.42969,1.000000,56.80000,3.620000
42770.01536813,1.000000,23.09870,1.000000,11.75781,64.45313,1.000000,62.50000,3.060000
42770.01548405,1.000000,24.36120,1.000000,11.75781,64.94141,1.000000,58.20000,4.040000
42770.01559996,1.000000,25.99740,1.000000,11.75781,64.45313,1.000000,52.40000,3.330000
42770.01571588,1.000000,24.72480,1.000000,11.75781,64.45313,1.000000,58.60000,4.070000
42770.01583180,1.000000,24.56320,1.000000,11.75781,64.45313,1.000000,50.60000,4.180000
42770.01594771,1.000000,24.84600,1.000000,11.75781,64.94141,1.000000,51.00000,5.040000
42770.01606363,1.000000,25.15910,1.000000,11.26953,64.45313,1.000000,63.80000,3.600000
42770.01617955,1.000000,24.32080,1.000000,11.75781,64.45313,1.000000,52.40000,3.650000
42770.01629546,1.000000,25.12880,1.000000,11.75781,64.45313,1.000000,49.20000,3.380000
42770.01641138,1.000000,25.47220,1.000000,11.75781,64.45313,1.000000,43.20000,2.670000
42770.01652730,1.000000,26.27010,1.000000,11.75781,64.45313,1.000000,34.10000,2.830000
42770.01664321,1.000000,25.08840,1.000000,11.75781,64.94141,1.000000,35.80000,2.630000
42770.01675913,1.000000,25.12880,1.000000,12.24609,64.94141,1.000000,67.30000,2.440000
42770.01687505,1.000000,25.96710,1.000000,11.75781,64.45313,1.000000,63.40000,2.750000
42770.01699096,1.000000,23.89660,1.000000,11.75781,64.94141,1.000000,58.00000,1.770000
42770.01710688,1.000000,24.81570,1.000000,11.26953,65.42969,1.000000,40.80000,2.270000
42770.01722280,1.000000,25.12880,1.000000,11.75781,64.94141,1.000000,45.00000,1.600000
42770.01733871,1.000000,23.09870,1.000000,11.75781,65.42969,1.000000,42.20000,2.380000
42770.01745463,1.000000,24.39150,1.000000,11.75781,65.42969,1.000000,54.20000,2.910000
42770.01757055,1.000000,25.71460,1.000000,11.75781,64.94141,1.000000,35.00000,2.290000
42770.01768629,1.000000,24.14910,1.000000,11.26953,64.94141,1.000000,43.30000,2.610000
42770.01780221,1.000000,24.63390,1.000000,11.75781,64.94141,1.000000,42.90000,2.750000
42770.01791813,1.000000,25.37120,1.000000,12.24609,65.42969,1.000000,53.50000,2.860000
42770.01803404,1.000000,25.43180,1.000000,11.26953,65.42969,1.000000,24.30000,2.020000
42770.01814996,1.000000,25.12880,1.000000,11.75781,64.94141,1.000000,56.70000,2.960000
42770.01826588,1.000000,24.29050,1.000000,11.75781,65.42969,1.000000,60.40000,2.760000
42770.01838179,1.000000,24.32080,1.000000,11.75781,65.42969,1.000000,58.40000,3.860000
42770.01849771,1.000000,24.53290,1.000000,11.26953,64.94141,1.000000,53.10000,4.570000
42770.01861363,1.000000,23.09870,1.000000,11.75781,64.45313,1.000000,38.80000,5.070000
42770.01872972,1.000000,24.17940,1.000000,11.75781,64.94141,1.000000,3.740000,0
42770.01884564,1.000000,23.68450,1.000000,11.26953,64.45313,1.000000,61.40000,4.000000
42770.01896192,1.000000,24.01780,1.000000,11.75781,64.94141,1.000000,69.80000,4.330000
42770.01907784,1.000000,25.12880,1.000000,11.75781,64.45313,1.000000,62.30000,4.520000
42770.01919375,1.000000,25.22980,1.000000,11.75781,64.94141,1.000000,56.10000,2.610000
42770.01930967,1.000000,24.66420,1.000000,11.75781,64.94141,1.000000,53.30000,2.390000
42770.01942559,1.000000,24.22990,1.000000,11.75781,64.94141,1.000000,52.20000,3.670000
42770.01954150,1.000000,24.56320,1.000000,11.75781,64.45313,1.000000,44.40000,2.970000
42770.01965742,1.000000,22.91690,1.000000,11.75781,64.94141,1.000000,35.60000,2.790000
42770.01977334,1.000000,24.24000,1.000000,11.75781,64.94141,1.000000,41.10000,1.210000
42770.01988925,1.000000,25.27020,1.000000,11.75781,64.45313,1.000000,37.10000,3.160000
42770.02000517,1.000000,25.05810,1.000000,11.26953,64.45313,1.000000,44.00000,3.440000
42770.02012109,1.000000,25.71460,1.000000,11.75781,64.94141,1.000000,51.10000,3.560000
42770.02023700,1.000000,25.14900,1.000000,11.75781,64.45313,1.000000,43.10000,2.820000
42770.02035292,1.000000,23.59360,1.000000,11.75781,65.42969,1.000000,7.200000,2.020000
42770.02046884,1.000000,26.16910,1.000000,12.24609,64.94141,1.000000,46.20000,2.540000
42770.02058475,1.000000,24.10870,1.000000,11.75781,64.45313,1.000000,54.70000,3.840000
42770.02070067,1.000000,23.55320,1.000000,11.75781,64.94141,1.000000,45.10000,2.430000
42770.02081659,1.000000,24.63390,1.000000,11.26953,64.94141,1.000000,56.50000,2.860000
42770.02093250,1.000000,24.14910,1.000000,11.26953,64.94141,1.000000,54.70000,4.250000
42770.02104842,1.000000,24.94700,1.000000,11.75781,64.94141,1.000000,58.80000,3.970000
42770.02116434,1.000000,24.17940,1.000000,11.75781,65.42969,1.000000,55.20000,2.810000
42770.02128025,1.000000,25.54290,1.000000,11.26953,64.94141,1.000000,46.90000,3.280000
42770.02139617,1.000000,25.05810,1.000000,11.75781,65.42969,1.000000,30.20000,2.830000
42770.02151209,1.000000,24.39150,1.000000,11.75781,64.94141,1.000000,45.20000,3.160000
42770.02162800,1.000000,24.38140,1.000000,11.75781,65.42969,1.000000,17.80000,1.890000
42770.02174392,1.000000,24.29050,1.000000,11.75781,64.94141,1.000000,25.20000,3.630000
42770.02185984,1.000000,23.80570,1.000000,11.75781,64.45313,1.000000,42.60000,3.020000
42770.02197575,1.000000,25.65400,1.000000,11.75781,65.42969,1.000000,44.50000,1.950000
42770.02209167,1.000000,25.15910,1.000000,11.26953,65.42969,1.000000,4.180000,0
42770.02220759,1.000000,23.31080,1.000000,11.75781,64.94141,1.000000,42.70000,3.830000
42770.02232350,1.000000,26.32060,1.000000,11.75781,64.94141,1.000000,45.90000,3.350000
42770.02243942,1.000000,23.68450,1.000000,11.75781,64.94141,1.000000,49.40000,4.040000
42770.02255534,1.000000,23.96730,1.000000,11.75781,64.94141,1.000000,49.60000,3.100000
42770.02267125,1.000000,24.14910,1.000000,11.75781,65.91797,1.000000,46.40000,4.100000
42770.02278717,1.000000,23.59360,1.000000,11.75781,65.42969,1.000000,51.20000,3.880000
42770.02290309,1.000000,24.59350,1.000000,11.75781,64.94141,1.000000,50.60000,3.730000
42770.02301900,1.000000,25.21970,1.000000,11.75781,65.42969,1.000000,44.00000,3.270000
42770.02313492,1.000000,24.36120,1.000000,11.75781,65.42969,1.000000,57.50000,0
42770.02325084,1.000000,24.14910,1.000000,11.75781,64.94141,1.000000,50.00000,3.750000
42770.02336675,1.000000,24.59350,1.000000,11.26953,65.42969,1.000000,55.80000,3.620000
42770.02348267,1.000000,24.53290,1.000000,11.75781,65.42969,1.000000,23.80000,2.340000
42770.02359859,1.000000,24.84600,1.000000,11.26953,65.42969,1.000000,56.60000,4.090000
42770.02371450,1.000000,24.84600,1.000000,12.24609,65.42969,1.000000,51.50000,4.060000
42770.02383042,1.000000,23.82590,1.000000,11.75781,64.94141,1.000000,51.10000,3.970000
42770.02394634,1.000000,24.66420,1.000000,11.75781,64.45313,1.000000,42.40000,4.520000
42770.02406225,1.000000,24.14910,1.000000,11.75781,64.94141,1.000000,39.00000,5.050000
42770.02417817,1.000000,24.57330,1.000000,11.75781,64.94141,1.000000,57.20000,3.100000
42770.02429409,1.000000,23.62390,1.000000,11.75781,64.94141,1.000000,17.80000,2.020000
42770.02441018,1.000000,26.35090,1.000000,11.75781,64.94141,1.000000,37.90000,4.240000
42770.02452610,1.000000,26.32060,1.000000,11.75781,65.42969,1.000000,49.80000,2.780000
42770.02464220,1.000000,24.64400,1.000000,11.75781,65.42969,1.000000,45.20000,4.200000
42770.02475811,1.000000,25.08840,1.000000,11.75781,64.94141,1.000000,44.60000,3.210000
42770.02487403,1.000000,25.30050,1.000000,12.24609,64.94141,1.000000,52.70000,3.000000
42770.02498995,1.000000,24.14910,1.000000,11.75781,65.42969,1.000000,46.10000,3.230000
42770.02510586,1.000000,24.43190,1.000000,12.24609,65.42969,1.000000,39.30000,2.830000
42770.02522178,1.000000,24.46220,1.000000,11.75781,65.42969,1.000000,41.70000,3.120000
42770.02533770,1.000000,24.60360,1.000000,11.26953,65.42969,1.000000,52.00000,3.250000
42770.02545361,1.000000,25.06820,1.000000,11.75781,64.94141,1.000000,56.40000,3.750000
42770.02556989,1.000000,24.91670,1.000000,11.75781,64.94141,1.000000,36.70000,1.810000
42770.02568581,1.000000,25.22980,1.000000,11.75781,65.42969,1.000000,41.50000,4.070000
42770.02580172,1.000000,24.32080,1.000000,11.75781,65.42969,1.000000,50.20000,2.770000
42770.02591764,1.000000,24.36120,1.000000,11.75781,65.42969,1.000000,60.50000,3.330000
42770.02603356,1.000000,25.05810,1.000000,11.26953,64.94141,1.000000,51.40000,3.180000
42770.02614947,1.000000,25.08840,1.000000,11.26953,65.91797,1.000000,56.70000,2.360000
42770.02626539,1.000000,25.86610,1.000000,11.75781,64.94141,1.000000,63.30000,2.940000
42770.02638131,1.000000,24.57330,1.000000,11.75781,65.42969,1.000000,60.20000,3.070000
42770.02649722,1.000000,23.59360,1.000000,11.75781,65.42969,1.000000,36.00000,3.700000
42770.02661314,1.000000,24.39150,1.000000,11.26953,65.91797,1.000000,24.20000,3.660000
42770.02672906,1.000000,24.04810,1.000000,11.26953,65.42969,1.000000,42.90000,3.420000
42770.02684497,1.000000,24.29050,1.000000,11.75781,65.42969,1.000000,70.50000,3.280000
42770.02696089,1.000000,24.21980,1.000000,11.75781,65.91797,1.000000,40.70000,1.890000
42770.02707681,1.000000,23.89660,1.000000,12.24609,65.91797,1.000000,40.70000,1.050000
42770.02719272,1.000000,25.44190,1.000000,11.26953,65.91797,1.000000,80.00000,2.650000
42770.02730864,1.000000,24.36120,1.000000,11.26953,65.91797,1.000000,64.40000,2.520000
42770.02742456,1.000000,23.09870,1.000000,11.75781,65.42969,1.000000,59.80000,1.750000
42770.02754047,1.000000,25.16920,1.000000,11.75781,65.42969,1.000000,97.70000,0.4000000
42770.02765639,1.000000,25.37120,1.000000,11.26953,65.91797,1.000000,46.20000,3.150000
42770.02777231,1.000000,23.93700,1.000000,11.75781,65.42969,1.000000,62.50000,4.170000
42770.02788822,1.000000,25.06820,1.000000,11.75781,64.94141,1.000000,52.90000,3.300000
42770.02800414,1.000000,24.81570,1.000000,11.75781,64.94141,1.000000,67.90000,5.400000
42770.02812006,1.000000,24.88640,1.000000,11.75781,64.94141,1.000000,59.60000,5.190000
42770.02823579,1.000000,24.85610,1.000000,11.75781,65.42969,1.000000,52.20000,4.250000
42770.02835171,1.000000,25.06820,1.000000,12.24609,64.94141,1.000000,59.30000,3.410000
42770.02846763,1.000000,24.40160,1.000000,11.26953,64.94141,1.000000,55.50000,1.320000
42770.02858354,1.000000,25.16920,1.000000,11.75781,65.42969,1.000000,40.00000,3.420000
42770.02869946,1.000000,24.37130,1.000000,11.75781,65.42969,1.000000,55.00000,3.670000
42770.02881538,1.000000,23.94710,1.000000,11.26953,65.42969,1.000000,67.10000,3.690000
42770.02893129,1.000000,24.88640,1.000000,11.75781,64.94141,1.000000,65.10000,3.880000
42770.02904721,1.000000,24.33090,1.000000,11.75781,64.94141,1.000000,55.50000,2.930000
42770.02916331,1.000000,24.15920,1.000000,11.26953,64.45313,1.000000,73.00000,3.680000
42770.02927922,1.000000,24.91670,1.000000,11.75781,64.94141,1.000000,63.60000,4.440000
42770.02939550,1.000000,23.35120,1.000000,11.75781,64.94141,1.000000,62.60000,3.540000
42770.02951142,1.000000,24.33090,1.000000,11.75781,65.42969,1.000000,62.50000,3.000000
42770.02962734,1.000000,25.28030,1.000000,12.24609,65.42969,1.000000,48.00000,3.310000
42770.02974325,1.000000,24.36120,1.000000,11.75781,65.42969,1.000000,52.50000,2.360000
42770.02985917,1.000000,24.17940,1.000000,11.26953,65.42969,1.000000,61.80000,1.840000
42770.02997509,1.000000,24.60360,1.000000,12.24609,64.94141,1.000000,48.60000,1.760000
42770.03009100,1.000000,24.57330,1.000000,11.75781,65.42969,1.000000,41.70000,4.600000
42770.03020692,1.000000,24.36120,1.000000,11.75781,65.42969,1.000000,53.10000,4.440000
42770.03032284,1.000000,24.67430,1.000000,12.24609,64.94141,1.000000,45.70000,3.900000
42770.03043875,1.000000,25.65400,1.000000,11.75781,64.94141,1.000000,58.90000,4.070000
42770.03055467,1.000000,25.06820,1.000000,11.75781,64.94141,1.000000,62.90000,4.530000
42770.03067059,1.000000,24.78540,1.000000,11.75781,64.94141,1.000000,57.60000,2.320000
42770.03078650,1.000000,24.61370,1.000000,11.26953,65.42969,1.000000,49.50000,3.740000
42770.03090242,1.000000,24.18950,1.000000,11.75781,64.94141,1.000000,44.00000,2.790000
42770.03101834,1.000000,24.08850,1.000000,11.26953,65.42969,1.000000,37.00000,2.970000
42770.03113443,1.000000,23.87640,1.000000,11.75781,65.42969,1.000000,36.20000,2.470000
42770.03125035,1.000000,22.91690,1.000000,11.26953,65.42969,1.000000,38.00000,3.900000
42770.03136627,1.000000,23.19970,1.000000,11.75781,65.42969,1.000000,31.60000,2.710000
42770.03148218,1.000000,24.64400,1.000000,11.26953,64.94141,1.000000,57.20000,2.020000
42770.03159810,1.000000,24.57330,1.000000,12.24609,65.42969,1.000000,40.10000,3.470000
42770.03171402,1.000000,23.35120,1.000000,11.26953,64.94141,1.000000,58.40000,2.950000
42770.03182993,1.000000,23.06840,1.000000,11.75781,64.94141,1.000000,40.80000,2.950000
42770.03194585,1.000000,23.03810,1.000000,11.75781,65.42969,1.000000,61.90000,3.020000
42770.03206177,1.000000,23.73500,1.000000,11.75781,65.42969,1.000000,52.80000,1.890000
42770.03217768,1.000000,23.62390,1.000000,11.75781,65.42969,1.000000,57.70000,3.290000
42770.03229360,1.000000,23.28050,1.000000,11.75781,65.42969,1.000000,46.00000,3.800000
42770.03240952,1.000000,23.32090,1.000000,11.75781,65.42969,1.000000,50.60000,2.350000
42770.03252543,1.000000,23.31080,1.000000,11.26953,65.42969,1.000000,64.00000,1.290000
42770.03264135,1.000000,23.83600,1.000000,11.75781,64.94141,1.000000,65.60000,4.080000
42770.03275727,1.000000,22.85630,1.000000,11.75781,64.94141,1.000000,67.30000,3.450000
42770.03287318,1.000000,24.57330,1.000000,11.75781,64.94141,1.000000,56.70000,3.830000
42770.03298928,1.000000,23.80570,1.000000,11.75781,65.42969,1.000000,56.60000,3.980000
42770.03310520,1.000000,25.08840,1.000000,12.24609,64.94141,1.000000,61.80000,4.370000
42770.03322147,1.000000,24.32080,1.000000,11.75781,64.45313,1.000000,58.00000,4.430000
42770.03333739,1.000000,24.30060,1.000000,11.26953,64.94141,1.000000,54.70000,3.200000
42770.03345331,1.000000,24.36120,1.000000,11.75781,65.42969,1.000000,57.30000,3.860000
42770.03356922,1.000000,24.67430,1.000000,11.75781,64.94141,1.000000,60.00000,3.180000
42770.03368514,1.000000,24.11880,1.000000,11.26953,64.94141,1.000000,45.10000,3.030000
42770.03380106,1.000000,24.36120,1.000000,11.75781,65.42969,1.000000,36.10000,1.320000
