TheTime,HNET_CLH_HMP60_Flag,HNET_CLH_O3_conc_ppbv_conv,HNET_CLH_O3_Flag,HNET_CLH_HMP60_RH_pct,HNET_CLH_HMP60_Temp_C,HNET_CLH_RMY_Flag,HNET_CLH_RMY_WD_deg,HNET_CLH_RMY_WS_ms
42514.00358862,1.000000,240.8934,1.000000,90.33203,25.38086,1.000000,142.0000,2.500000
42514.00370453,1.000000,237.7314,1.000000,89.16016,26.16211,1.000000,115.0000,3.000000
42514.00382045,1.000000,234.4674,1.000000,89.50195,25.18555,1.000000,124.0000,2.500000
42514.00393637,1.000000,243.6474,1.000000,89.45313,25.23438,1.000000,141.0000,2.200000
42514.00405228,1.000000,243.8514,1.000000,89.94141,24.50195,1.000000,127.0000,2.200000
42514.00416820,1.000000,242.4234,1.000000,89.89258,25.38086,1.000000,136.0000,2.700000
42514.00428412,1.000000,243.9534,1.000000,90.13672,24.94141,1.000000,133.0000,2.200000
42514.00440003,1.000000,252.6234,1.000000,89.74609,25.13672,1.000000,130.0000,2.500000
42514.00451595,1.000000,255.9894,1.000000,89.84375,25.86914,1.000000,151.0000,1.900000
42514.00463187,1.000000,14.16780,1.000000,89.59961,25.08789,1.000000,129.0000,3.400000
42514.00474778,1.000000,13.51500,1.000000,90.08789,24.94141,1.000000,124.0000,2.400000
42514.00486370,1.000000,17.74800,1.000000,90.82031,25.86914,1.000000,122.0000,3.600000
42514.00497962,1.000000,53.08080,1.000000,89.99023,25.03906,1.000000,110.0000,3.500000
42514.00509553,1.000000,38.86200,1.000000,89.50195,25.62500,1.000000,108.0000,3.100000
42514.00521145,1.000000,32.92560,1.000000,89.74609,24.99023,1.000000,116.0000,2.500000
42514.00532737,1.000000,22.54200,1.000000,89.74609,25.28320,1.000000,130.0000,1.500000
42514.00544328,1.000000,18.01320,1.000000,89.84375,24.94141,1.000000,120.0000,1.600000
42514.00555920,1.000000,19.96140,1.000000,89.89258,25.57617,1.000000,133.0000,1.700000
42514.00567512,1.000000,21.39960,1.000000,89.94141,25.96680,1.000000,129.0000,1.800000
42514.00579103,1.000000,24.06180,1.000000,89.69727,24.84375,1.000000,133.0000,2.000000
42514.00590695,1.000000,47.17500,1.000000,89.94141,25.57617,1.000000,135.0000,2.200000
42514.00602287,1.000000,23.66400,1.000000,90.08789,25.62500,1.000000,125.0000,1.800000
42514.00613878,1.000000,14.22900,1.000000,90.03906,24.55078,1.000000,131.0000,1.300000
42514.00625470,1.000000,18.04380,1.000000,89.16016,24.84375,1.000000,114.0000,1.300000
42514.00637061,1.000000,15.76920,1.000000,90.42969,25.28320,1.000000,115.0000,1.600000
42514.00648652,1.000000,14.43300,1.000000,89.94141,24.99023,1.000000,83.00000,1.100000
42514.00660244,1.000000,14.73900,1.000000,90.08789,24.74609,1.000000,93.00000,1.700000
42514.00671836,1.000000,18.85980,1.000000,89.55078,25.52734,1.000000,130.0000,2.300000
42514.00683427,1.000000,14.00460,1.000000,89.74609,25.23438,1.000000,110.0000,1.800000
42514.00695109,1.000000,14.95320,1.000000,90.23438,25.52734,1.000000,124.0000,2.100000
42514.00706701,1.000000,17.24820,1.000000,90.57617,25.18555,1.000000,120.0000,1.100000
42514.00718293,1.000000,14.55540,1.000000,90.47852,25.28320,1.000000,63.00000,1.100000
42514.00729884,1.000000,16.47300,1.000000,90.62500,24.99023,1.000000,101.0000,1.600000
42514.00741476,1.000000,20.34900,1.000000,90.38086,25.28320,1.000000,123.0000,2.000000
42514.00753068,1.000000,49.88820,1.000000,90.13672,24.89258,1.000000,122.0000,1.400000
42514.00764659,1.000000,57.94620,1.000000,90.96680,25.23438,1.000000,119.0000,1.800000
42514.00776251,1.000000,54.16200,1.000000,89.79492,24.79492,1.000000,104.0000,2.500000
42514.00787843,1.000000,25.02060,1.000000,90.33203,25.57617,1.000000,118.0000,1.800000
42514.00799434,1.000000,50.03100,1.000000,90.13672,24.69727,1.000000,122.0000,2.300000
42514.00811026,1.000000,32.23200,1.000000,89.94141,25.82031,1.000000,132.0000,3.000000
42514.00822618,1.000000,29.76360,1.000000,90.23438,24.94141,1.000000,123.0000,2.100000
42514.00834209,1.000000,27.61140,1.000000,90.28320,25.18555,1.000000,108.0000,1.700000
42514.00845801,1.000000,48.28680,1.000000,90.33203,25.72266,1.000000,136.0000,1.600000
42514.00857393,1.000000,28.89660,1.000000,90.03906,25.47852,1.000000,115.0000,1.400000
42514.00868984,1.000000,27.91740,1.000000,90.33203,25.23438,1.000000,120.0000,0.7000000
42514.00880576,1.000000,20.13480,1.000000,90.42969,24.99023,1.000000,110.0000,1.200000
42514.00892168,1.000000,24.61260,1.000000,90.72266,25.13672,1.000000,88.00000,1.400000
42514.00903759,1.000000,20.10420,1.000000,90.18555,25.28320,1.000000,88.00000,1.500000
42514.00915351,1.000000,23.27640,1.000000,90.86914,25.33203,1.000000,78.00000,1.400000
42514.00926943,1.000000,38.27040,1.000000,90.18555,25.18555,1.000000,71.00000,1.500000
42514.00938534,1.000000,35.35320,1.000000,90.03906,25.33203,1.000000,58.00000,1.500000
42514.00950126,1.000000,15.22860,1.000000,89.69727,25.38086,1.000000,91.00000,1.000000
42514.00961718,1.000000,45.61440,1.000000,90.52734,24.30664,1.000000,85.00000,1.300000
42514.00973309,1.000000,16.07520,1.000000,89.40430,26.11328,1.000000,95.00000,1.200000
42514.00984901,1.000000,21.04260,1.000000,90.18555,25.23438,1.000000,80.00000,2.100000
42514.00996493,1.000000,25.85700,1.000000,90.96680,25.18555,1.000000,71.00000,2.500000
42514.01008084,1.000000,26.88720,1.000000,90.42969,25.13672,1.000000,102.0000,1.900000
42514.01019676,1.000000,36.76080,1.000000,90.42969,25.23438,1.000000,99.00000,1.600000
42514.01031268,1.000000,32.77260,1.000000,90.47852,24.84375,1.000000,85.00000,0.9000000
42514.01042859,1.000000,41.23860,1.000000,89.94141,25.18555,1.000000,64.00000,2.000000
42514.01054451,1.000000,19.36980,1.000000,89.59961,25.23438,1.000000,76.00000,2.300000
42514.01066043,1.000000,18.37020,1.000000,89.94141,25.18555,1.000000,81.00000,1.200000
42514.01077634,1.000000,30.78360,1.000000,90.57617,25.03906,1.000000,95.00000,1.900000
42514.01089226,1.000000,22.98060,1.000000,90.91797,24.94141,1.000000,134.0000,2.000000
42514.01100818,1.000000,25.93860,1.000000,90.62500,25.18555,1.000000,118.0000,2.100000
42514.01112409,1.000000,24.18420,1.000000,90.47852,24.84375,1.000000,95.00000,2.200000
42514.01124001,1.000000,25.57140,1.000000,90.47852,26.01563,1.000000,98.00000,1.900000
42514.01135593,1.000000,35.83260,1.000000,90.86914,24.74609,1.000000,103.0000,1.300000
42514.01147184,1.000000,32.58900,1.000000,90.62500,25.13672,1.000000,112.0000,0.9000000
42514.01158776,1.000000,27.41760,1.000000,91.40625,25.67383,1.000000,80.00000,1.800000
42514.01170368,1.000000,23.75580,1.000000,90.42969,25.47852,1.000000,71.00000,1.200000
42514.01181959,1.000000,23.33760,1.000000,91.25977,25.18555,1.000000,96.00000,1.100000
42514.01193551,1.000000,37.68900,1.000000,90.38086,26.01563,1.000000,70.00000,1.600000
42514.01205143,1.000000,25.48980,1.000000,90.62500,24.79492,1.000000,69.00000,1.700000
42514.01216734,1.000000,39.04560,1.000000,90.52734,25.03906,1.000000,86.00000,1.200000
42514.01228326,1.000000,21.78720,1.000000,90.28320,25.18555,1.000000,101.0000,1.100000
42514.01239918,1.000000,20.54280,1.000000,90.42969,25.91797,1.000000,98.00000,1.000000
42514.01251509,1.000000,23.98020,1.000000,90.52734,24.79492,1.000000,65.00000,1.300000
42514.01263101,1.000000,31.90560,1.000000,89.99023,26.16211,1.000000,73.00000,1.700000
42514.01274693,1.000000,20.60400,1.000000,90.52734,25.23438,1.000000,101.0000,1.300000
42514.01286284,1.000000,36.13860,1.000000,91.01563,24.50195,1.000000,82.00000,1.100000
42514.01297876,1.000000,21.42000,1.000000,90.72266,24.69727,1.000000,81.00000,1.400000
42514.01309468,1.000000,20.19600,1.000000,90.57617,24.99023,1.000000,132.0000,1.200000
42514.01321059,1.000000,19.20660,1.000000,90.23438,25.28320,1.000000,98.00000,1.100000
42514.01332651,1.000000,25.87740,1.000000,91.60156,24.94141,1.000000,91.00000,1.000000
42514.01344243,1.000000,21.01200,1.000000,90.57617,25.28320,1.000000,86.00000,1.400000
42514.01355834,1.000000,21.76680,1.000000,91.06445,25.18555,1.000000,90.00000,1.100000
42514.01367444,1.000000,20.51220,1.000000,91.16211,25.23438,1.000000,94.00000,1.200000
42514.01379036,1.000000,20.22660,1.000000,90.57617,26.06445,1.000000,108.0000,0.8000000
42514.01390627,1.000000,24.22500,1.000000,90.33203,25.18555,1.000000,74.00000,0.8000000
42514.01402219,1.000000,40.07580,1.000000,90.72266,25.33203,1.000000,78.00000,0.8000000
42514.01413811,1.000000,35.93460,1.000000,90.38086,24.35547,1.000000,65.00000,1.100000
42514.01425402,1.000000,42.63600,1.000000,90.03906,25.18555,1.000000,108.0000,1.100000
42514.01436994,1.000000,23.34780,1.000000,90.72266,25.08789,1.000000,107.0000,1.200000
42514.01448586,1.000000,24.46980,1.000000,90.13672,25.13672,1.000000,85.00000,1.000000
42514.01460195,1.000000,16.25880,1.000000,90.52734,25.52734,1.000000,97.00000,1.900000
42514.01471787,1.000000,23.78640,1.000000,90.38086,25.23438,1.000000,89.00000,1.500000
42514.01483379,1.000000,14.44320,1.000000,90.57617,24.74609,1.000000,66.00000,1.300000
42514.01494970,1.000000,27.97860,1.000000,90.62500,26.25977,1.000000,83.00000,1.300000
42514.01506562,1.000000,31.42620,1.000000,90.42969,25.72266,1.000000,89.00000,1.500000
42514.01518154,1.000000,15.76920,1.000000,91.16211,26.16211,1.000000,97.00000,1.700000
42514.01529745,1.000000,14.22900,1.000000,90.33203,25.03906,1.000000,99.00000,3.800000
42514.01541337,1.000000,13.55580,1.000000,90.96680,24.89258,1.000000,107.0000,3.600000
42514.01552929,1.000000,15.39180,1.000000,90.52734,24.94141,1.000000,120.0000,3.200000
42514.01564520,1.000000,25.43880,1.000000,90.42969,25.38086,1.000000,135.0000,3.300000
42514.01576112,1.000000,30.62040,1.000000,90.91797,25.08789,1.000000,103.0000,2.300000
42514.01587704,1.000000,35.88360,1.000000,90.42969,24.55078,1.000000,47.00000,1.300000
42514.01599295,1.000000,28.31520,1.000000,90.42969,24.45313,1.000000,58.00000,2.500000
42514.01610887,1.000000,24.39840,1.000000,90.47852,25.82031,1.000000,69.00000,0.7000000
42514.01622479,1.000000,26.35680,1.000000,91.25977,24.84375,1.000000,92.00000,2.200000
42514.01634070,1.000000,26.20380,1.000000,90.72266,25.52734,1.000000,124.0000,2.000000
42514.01645662,1.000000,31.60980,1.000000,90.03906,25.13672,1.000000,123.0000,1.500000
42514.01657254,1.000000,22.45020,1.000000,90.33203,24.99023,1.000000,108.0000,2.600000
42514.01668845,1.000000,25.28580,1.000000,90.38086,24.64844,1.000000,104.0000,2.400000
42514.01680437,1.000000,33.28260,1.000000,90.57617,25.72266,1.000000,100.0000,2.200000
42514.01692016,1.000000,33.52740,1.000000,91.06445,24.94141,1.000000,101.0000,2.500000
42514.01703607,1.000000,31.99740,1.000000,89.64844,25.03906,1.000000,100.0000,2.200000
42514.01715199,1.000000,18.31920,1.000000,90.28320,25.38086,1.000000,104.0000,1.800000
42514.01726791,1.000000,14.38200,1.000000,90.47852,25.86914,1.000000,100.0000,1.700000
42514.01738382,1.000000,30.00840,1.000000,91.25977,24.94141,1.000000,92.00000,1.700000
42514.01749974,1.000000,15.37140,1.000000,90.77148,25.38086,1.000000,116.0000,2.200000
42514.01761566,1.000000,16.23840,1.000000,90.47852,24.99023,1.000000,110.0000,1.400000
42514.01773157,1.000000,15.07560,1.000000,90.82031,25.13672,1.000000,59.00000,1.700000
42514.01784749,1.000000,65.77980,1.000000,89.59961,25.28320,1.000000,98.00000,2.200000
42514.01796341,1.000000,20.63460,1.000000,90.57617,25.47852,1.000000,97.00000,2.100000
42514.01807932,1.000000,23.18460,1.000000,90.62500,25.13672,1.000000,104.0000,1.400000
42514.01819524,1.000000,16.14660,1.000000,90.47852,24.99023,1.000000,110.0000,1.300000
42514.01831116,1.000000,16.23840,1.000000,90.28320,24.69727,1.000000,91.00000,1.600000
42514.01842707,1.000000,17.69700,1.000000,90.33203,25.08789,1.000000,94.00000,2.100000
42514.01854299,1.000000,54.06000,1.000000,89.79492,24.89258,1.000000,133.0000,1.800000
42514.01865891,1.000000,45.15540,1.000000,90.77148,25.62500,1.000000,124.0000,1.800000
42514.01877482,1.000000,25.25520,1.000000,90.33203,25.62500,1.000000,112.0000,1.800000
42514.01889074,1.000000,29.34540,1.000000,90.28320,24.84375,1.000000,102.0000,1.600000
42514.01900666,1.000000,23.64360,1.000000,89.94141,25.03906,1.000000,115.0000,1.300000
42514.01912257,1.000000,35.24100,1.000000,90.28320,25.23438,1.000000,84.00000,1.400000
42514.01923849,1.000000,20.62440,1.000000,90.86914,25.03906,1.000000,120.0000,0.8000000
42514.01935441,1.000000,21.83820,1.000000,90.08789,25.57617,1.000000,115.0000,1.200000
42514.01947032,1.000000,24.74520,1.000000,90.33203,25.18555,1.000000,93.00000,2.800000
42514.01958624,1.000000,20.99160,1.000000,90.82031,25.23438,1.000000,97.00000,2.600000
42514.01970216,1.000000,23.79660,1.000000,91.16211,25.33203,1.000000,91.00000,1.700000
42514.01981807,1.000000,21.53220,1.000000,90.23438,25.38086,1.000000,103.0000,2.200000
42514.01993399,1.000000,24.57180,1.000000,90.62500,25.18555,1.000000,109.0000,1.700000
42514.02004991,1.000000,21.78720,1.000000,89.99023,25.23438,1.000000,111.0000,2.200000
42514.02016582,1.000000,18.26820,1.000000,90.82031,25.28320,1.000000,119.0000,1.100000
42514.02028174,1.000000,25.84680,1.000000,90.33203,24.59961,1.000000,119.0000,1.600000
42514.02039766,1.000000,30.81420,1.000000,91.21094,25.42969,1.000000,85.00000,1.600000
42514.02051357,1.000000,30.49800,1.000000,90.57617,25.72266,1.000000,88.00000,2.000000
42514.02062949,1.000000,29.94720,1.000000,90.33203,25.13672,1.000000,122.0000,2.700000
42514.02074541,1.000000,34.42500,1.000000,90.57617,25.33203,1.000000,95.00000,1.100000
42514.02086132,1.000000,33.37440,1.000000,90.38086,25.38086,1.000000,148.0000,2.300000
42514.02097724,1.000000,18.81900,1.000000,89.35547,25.42969,1.000000,132.0000,2.000000
42514.02109316,1.000000,31.17120,1.000000,90.47852,25.52734,1.000000,126.0000,2.300000
42514.02120925,1.000000,42.35040,1.000000,90.96680,25.08789,1.000000,91.00000,1.900000
42514.02132517,1.000000,33.11940,1.000000,90.03906,25.33203,1.000000,117.0000,1.000000
42514.02144109,1.000000,30.10020,1.000000,90.13672,25.52734,1.000000,125.0000,1.400000
42514.02155700,1.000000,14.99400,1.000000,90.62500,25.47852,1.000000,130.0000,2.400000
42514.02167292,1.000000,33.29280,1.000000,89.35547,25.38086,1.000000,129.0000,1.500000
42514.02178884,1.000000,36.30180,1.000000,90.18555,25.33203,1.000000,115.0000,1.500000
42514.02190475,1.000000,19.52280,1.000000,90.91797,25.33203,1.000000,110.0000,2.100000
42514.02202067,1.000000,18.04380,1.000000,90.42969,25.13672,1.000000,102.0000,2.800000
42514.02213659,1.000000,49.64340,1.000000,90.23438,25.08789,1.000000,120.0000,1.700000
42514.02225250,1.000000,39.80040,1.000000,90.28320,25.62500,1.000000,103.0000,1.800000
42514.02236842,1.000000,28.91700,1.000000,90.62500,24.79492,1.000000,125.0000,1.200000
42514.02248434,1.000000,20.94060,1.000000,89.89258,24.89258,1.000000,84.00000,1.500000
42514.02260025,1.000000,44.86980,1.000000,90.38086,24.40430,1.000000,119.0000,1.700000
42514.02271617,1.000000,28.25400,1.000000,89.89258,26.55273,1.000000,82.00000,2.200000
42514.02283209,1.000000,30.66120,1.000000,90.33203,26.35742,1.000000,115.0000,1.900000
42514.02294800,1.000000,37.54620,1.000000,90.52734,25.28320,1.000000,140.0000,1.400000
42514.02306392,1.000000,33.21120,1.000000,89.84375,25.18555,1.000000,100.0000,1.700000
42514.02317984,1.000000,29.36580,1.000000,90.47852,25.28320,1.000000,106.0000,1.300000
42514.02329575,1.000000,26.64240,1.000000,90.23438,25.28320,1.000000,125.0000,0.9000000
42514.02341167,1.000000,28.39680,1.000000,90.13672,25.42969,1.000000,114.0000,0.9000000
42514.02352759,1.000000,22.32780,1.000000,90.52734,25.13672,1.000000,143.0000,2.000000
42514.02364350,1.000000,36.57720,1.000000,89.69727,25.62500,1.000000,136.0000,1.800000
42514.02375942,1.000000,45.47160,1.000000,89.84375,25.18555,1.000000,111.0000,1.700000
42514.02387534,1.000000,48.50100,1.000000,89.79492,25.47852,1.000000,130.0000,1.900000
42514.02399125,1.000000,21.17520,1.000000,90.23438,24.84375,1.000000,113.0000,1.500000
42514.02410717,1.000000,17.60520,1.000000,89.99023,25.33203,1.000000,116.0000,1.400000
42514.02422309,1.000000,42.45240,1.000000,89.64844,25.23438,1.000000,110.0000,1.900000
42514.02433900,1.000000,27.58080,1.000000,90.28320,25.42969,1.000000,114.0000,1.400000
42514.02445492,1.000000,24.32700,1.000000,90.33203,25.96680,1.000000,120.0000,1.900000
42514.02457084,1.000000,21.11400,1.000000,89.79492,25.38086,1.000000,106.0000,2.300000
42514.02468675,1.000000,37.33200,1.000000,89.94141,25.28320,1.000000,121.0000,2.500000
42514.02480267,1.000000,40.63680,1.000000,90.42969,25.38086,1.000000,121.0000,2.300000
42514.02491859,1.000000,48.83760,1.000000,90.18555,25.28320,1.000000,123.0000,1.800000
42514.02503450,1.000000,16.03440,1.000000,90.77148,24.84375,1.000000,116.0000,1.300000
42514.02515060,1.000000,16.16700,1.000000,89.55078,25.38086,1.000000,139.0000,2.400000
42514.02526652,1.000000,47.48100,1.000000,89.99023,25.33203,1.000000,122.0000,1.400000
42514.02538243,1.000000,45.91020,1.000000,90.33203,25.23438,1.000000,120.0000,0.9000000
42514.02549835,1.000000,35.01660,1.000000,89.99023,24.89258,1.000000,124.0000,2.800000
42514.02561427,1.000000,43.23780,1.000000,90.38086,25.67383,1.000000,125.0000,2.500000
42514.02573018,1.000000,19.03320,1.000000,90.33203,25.42969,1.000000,109.0000,2.300000
42514.02584610,1.000000,41.75880,1.000000,90.23438,25.47852,1.000000,102.0000,1.700000
42514.02596202,1.000000,23.40900,1.000000,90.23438,25.18555,1.000000,110.0000,1.900000
42514.02607793,1.000000,21.63420,1.000000,90.08789,25.13672,1.000000,127.0000,2.300000
42514.02619385,1.000000,19.20660,1.000000,90.72266,25.03906,1.000000,100.0000,2.200000
42514.02630977,1.000000,15.18780,1.000000,91.11328,25.28320,1.000000,100.0000,2.400000
42514.02642568,1.000000,15.31020,1.000000,90.08789,25.62500,1.000000,106.0000,3.200000
42514.02654160,1.000000,15.59580,1.000000,90.52734,26.25977,1.000000,105.0000,3.300000
42514.02665752,1.000000,14.37180,1.000000,90.28320,24.50195,1.000000,100.0000,2.500000
42514.02677343,1.000000,14.19840,1.000000,89.25781,25.86914,1.000000,130.0000,2.100000
42514.02688935,1.000000,15.03480,1.000000,90.18555,24.84375,1.000000,109.0000,2.500000
42514.02700527,1.000000,14.94300,1.000000,89.89258,25.08789,1.000000,156.0000,2.100000
42514.02712118,1.000000,19.44120,1.000000,89.11133,25.52734,1.000000,129.0000,2.700000
42514.02723710,1.000000,22.69500,1.000000,90.38086,25.33203,1.000000,123.0000,2.800000
42514.02735302,1.000000,46.93020,1.000000,90.28320,25.18555,1.000000,96.00000,2.300000
42514.02746879,1.000000,14.67780,1.000000,90.23438,25.03906,1.000000,109.0000,1.200000
42514.02758470,1.000000,28.69260,1.000000,90.18555,25.42969,1.000000,116.0000,2.000000
42514.02770080,1.000000,28.15200,1.000000,90.03906,25.91797,1.000000,127.0000,2.500000
42514.02781672,1.000000,37.92360,1.000000,89.69727,25.62500,1.000000,102.0000,2.100000
42514.02793263,1.000000,33.96600,1.000000,89.69727,24.45313,1.000000,118.0000,2.600000
42514.02804855,1.000000,15.52440,1.000000,91.06445,24.79492,1.000000,117.0000,2.000000
42514.02816447,1.000000,16.01400,1.000000,90.03906,25.72266,1.000000,124.0000,1.500000
42514.02828038,1.000000,18.53340,1.000000,89.45313,25.47852,1.000000,133.0000,1.100000
42514.02839630,1.000000,24.19440,1.000000,90.08789,25.33203,1.000000,177.0000,1.200000
42514.02851222,1.000000,39.08640,1.000000,90.08789,25.18555,1.000000,120.0000,1.700000
42514.02862813,1.000000,20.55300,1.000000,91.25977,25.77148,1.000000,99.00000,1.200000
42514.02874423,1.000000,22.64400,1.000000,90.03906,25.13672,1.000000,101.0000,1.700000
42514.02886015,1.000000,26.20380,1.000000,89.99023,25.62500,1.000000,109.0000,1.600000
42514.02897606,1.000000,21.31800,1.000000,89.84375,25.38086,1.000000,110.0000,1.500000
42514.02909198,1.000000,20.98140,1.000000,89.84375,25.77148,1.000000,111.0000,1.700000
42514.02920790,1.000000,21.01200,1.000000,90.08789,24.94141,1.000000,110.0000,2.000000
42514.02932381,1.000000,28.96800,1.000000,89.69727,25.52734,1.000000,99.00000,2.000000
42514.02943973,1.000000,36.88320,1.000000,90.13672,24.84375,1.000000,90.00000,1.700000
42514.02955565,1.000000,40.82040,1.000000,90.18555,25.72266,1.000000,88.00000,1.700000
42514.02967156,1.000000,37.36260,1.000000,90.67383,25.38086,1.000000,95.00000,1.500000
42514.02978748,1.000000,27.86640,1.000000,90.03906,25.33203,1.000000,87.00000,1.500000
42514.02990340,1.000000,27.12180,1.000000,90.08789,25.08789,1.000000,84.00000,2.000000
42514.03001931,1.000000,19.50240,1.000000,89.79492,25.86914,1.000000,85.00000,1.800000
42514.03013523,1.000000,17.14620,1.000000,90.42969,25.08789,1.000000,102.0000,2.300000
42514.03025115,1.000000,38.06640,1.000000,90.08789,25.77148,1.000000,87.00000,2.700000
42514.03036706,1.000000,34.77180,1.000000,90.62500,25.18555,1.000000,95.00000,1.100000
42514.03048298,1.000000,44.17620,1.000000,89.94141,25.91797,1.000000,98.00000,2.300000
42514.03059890,1.000000,20.43060,1.000000,90.08789,25.13672,1.000000,122.0000,1.800000
42514.03071481,1.000000,32.51760,1.000000,90.08789,25.42969,1.000000,122.0000,1.600000
42514.03083073,1.000000,25.72440,1.000000,90.18555,25.47852,1.000000,115.0000,1.100000
42514.03094665,1.000000,20.63460,1.000000,89.84375,23.96484,1.000000,108.0000,1.000000
42514.03106256,1.000000,27.63180,1.000000,89.74609,25.47852,1.000000,91.00000,1.300000
42514.03117848,1.000000,37.98480,1.000000,90.18555,25.13672,1.000000,92.00000,1.500000
42514.03129440,1.000000,18.60480,1.000000,89.99023,25.52734,1.000000,104.0000,1.600000
42514.03141031,1.000000,22.93980,1.000000,89.99023,26.01563,1.000000,103.0000,2.400000
42514.03152623,1.000000,21.63420,1.000000,89.79492,24.45313,1.000000,96.00000,2.800000
42514.03164215,1.000000,14.24940,1.000000,90.33203,25.38086,1.000000,98.00000,1.900000
42514.03175806,1.000000,14.62680,1.000000,89.55078,25.33203,1.000000,88.00000,2.500000
42514.03187398,1.000000,18.42120,1.000000,89.64844,25.52734,1.000000,97.00000,1.900000
42514.03198990,1.000000,44.88000,1.000000,89.89258,25.18555,1.000000,97.00000,1.900000
42514.03210581,1.000000,38.11740,1.000000,89.94141,24.55078,1.000000,116.0000,1.600000
42514.03222173,1.000000,31.25280,1.000000,89.94141,25.08789,1.000000,88.00000,2.000000
42514.03233765,1.000000,47.25660,1.000000,89.94141,25.47852,1.000000,98.00000,2.100000
42514.03245356,1.000000,15.39180,1.000000,90.08789,25.08789,1.000000,120.0000,2.400000
42514.03256948,1.000000,30.04920,1.000000,89.55078,25.03906,1.000000,123.0000,2.600000
42514.03268540,1.000000,27.66240,1.000000,89.84375,24.84375,1.000000,135.0000,2.000000
42514.03280131,1.000000,14.32080,1.000000,91.01563,25.28320,1.000000,137.0000,1.700000
42514.03291723,1.000000,18.75780,1.000000,89.99023,24.69727,1.000000,125.0000,1.300000
42514.03303315,1.000000,14.37180,1.000000,90.23438,25.57617,1.000000,104.0000,1.900000
42514.03314906,1.000000,14.12700,1.000000,90.18555,25.03906,1.000000,104.0000,1.900000
42514.03326498,1.000000,15.39180,1.000000,90.57617,24.99023,1.000000,117.0000,1.600000
42514.03338090,1.000000,35.00640,1.000000,89.94141,25.18555,1.000000,117.0000,1.800000
42514.03349681,1.000000,15.32040,1.000000,90.13672,25.86914,1.000000,118.0000,1.900000
42514.03361273,1.000000,18.97200,1.000000,91.21094,25.18555,1.000000,115.0000,2.000000
42514.03372865,1.000000,33.00720,1.000000,90.52734,24.89258,1.000000,87.00000,2.000000
42514.03384456,1.000000,24.21480,1.000000,89.99023,24.89258,1.000000,111.0000,1.100000
