TheTime,HNET_CCH_O3_conc_ppbv_conv,HNET_CCH_HMP60_Flag,HNET_CCH_O3_Flag,HNET_CCH_HMP60_RH_pct,HNET_CCH_HMP60_Temp_C,HNET_CCH_RMY_Flag,HNET_CCH_RMY_WD_Deg,HNET_CCH_RMY_WS_ms
42542.00920246,13.52180,1.000000,1.000000,84.61914,26.65039,1.000000,301.3000,0
42542.00931837,13.76430,1.000000,1.000000,84.52148,26.60156,1.000000,301.3000,0
42542.00943429,14.09410,1.000000,1.000000,84.61914,26.74805,1.000000,301.3000,0
42542.00955039,13.83220,1.000000,1.000000,84.42383,26.74805,1.000000,301.3000,0
42542.00966630,13.34720,1.000000,1.000000,84.42383,26.65039,1.000000,301.3000,0
42542.00978222,12.62940,1.000000,1.000000,84.32617,26.65039,1.000000,301.3000,0
42542.00989814,13.19200,1.000000,1.000000,84.37500,26.69922,1.000000,301.3000,0
42542.01001405,12.90100,1.000000,1.000000,84.37500,26.69922,1.000000,301.3000,0
42542.01012997,12.70700,1.000000,1.000000,84.42383,26.55273,1.000000,0,0
42542.01024589,13.27930,1.000000,1.000000,84.32617,26.60156,1.000000,301.3000,0
42542.01036180,14.09410,1.000000,1.000000,84.37500,26.60156,1.000000,301.3000,0
42542.01047772,14.69550,1.000000,1.000000,84.42383,26.65039,1.000000,301.3000,0
42542.01059364,14.73430,1.000000,1.000000,84.42383,26.65039,1.000000,301.3000,0
42542.01070955,14.88950,1.000000,1.000000,84.32617,26.65039,1.000000,70.50000,0.2800000
42542.01082547,15.08350,1.000000,1.000000,84.42383,26.55273,1.000000,69.50000,0.3100000
42542.01094139,14.77310,1.000000,1.000000,84.52148,26.60156,1.000000,68.60000,0.3500000
42542.01105730,14.43360,1.000000,1.000000,84.42383,26.60156,1.000000,84.90000,0.3500000
42542.01117322,14.00680,1.000000,1.000000,84.47266,26.69922,1.000000,84.90000,0.3300000
42542.01128914,13.88070,1.000000,1.000000,84.52148,26.55273,1.000000,74.30000,0.3600000
42542.01140505,14.56940,1.000000,1.000000,84.47266,26.65039,1.000000,66.80000,0.3900000
42542.01152097,14.47240,1.000000,1.000000,84.47266,26.65039,1.000000,68.60000,0.4400000
42542.01163689,14.87010,1.000000,1.000000,84.47266,26.60156,1.000000,68.70000,0.4300000
42542.01175280,14.56940,1.000000,1.000000,84.37500,26.60156,1.000000,71.40000,0.4300000
42542.01186872,13.93890,1.000000,1.000000,84.47266,26.65039,1.000000,72.40000,0.4100000
42542.01198464,13.64790,1.000000,1.000000,84.47266,26.74805,1.000000,72.50000,0.4600000
42542.01210055,14.62760,1.000000,1.000000,84.37500,26.65039,1.000000,72.40000,0.4700000
42542.01221647,14.35600,1.000000,1.000000,84.37500,26.65039,1.000000,74.30000,0.4300000
42542.01233239,14.39480,1.000000,1.000000,84.47266,26.65039,1.000000,74.30000,0.4300000
42542.01244830,14.82160,1.000000,1.000000,84.37500,26.69922,1.000000,72.40000,0.4400000
42542.01256422,14.83130,1.000000,1.000000,84.27734,26.74805,1.000000,68.70000,0.4100000
42542.01268014,16.24750,1.000000,1.000000,84.32617,26.84570,1.000000,62.60000,0.4600000
42542.01279605,16.68400,1.000000,1.000000,84.22852,26.65039,1.000000,63.40000,0.5700000
42542.01291197,16.14080,1.000000,1.000000,84.37500,26.65039,1.000000,61.70000,0.5700000
42542.01302789,15.07380,1.000000,1.000000,84.32617,26.50391,1.000000,57.60000,0.6000000
42542.01314380,13.18230,1.000000,1.000000,84.52148,26.69922,1.000000,57.20000,0.6000000
42542.01325972,13.16290,1.000000,1.000000,84.32617,26.69922,1.000000,56.00000,0.6000000
42542.01337564,13.31810,1.000000,1.000000,84.22852,26.65039,1.000000,56.40000,0.5500000
42542.01349155,13.54120,1.000000,1.000000,84.37500,26.55273,1.000000,0.5700000,0
42542.01360747,13.49270,1.000000,1.000000,84.47266,26.79688,1.000000,53.90000,0.6100000
42542.01372339,12.44510,1.000000,1.000000,84.57031,26.65039,1.000000,53.00000,0.6000000
42542.01383930,11.81460,1.000000,1.000000,84.66797,26.65039,1.000000,50.50000,0.5500000
42542.01395522,12.13470,1.000000,1.000000,84.76563,26.60156,1.000000,46.40000,0.5400000
42542.01407132,11.89220,1.000000,1.000000,84.86328,26.65039,1.000000,48.20000,0.6500000
42542.01418723,11.33930,1.000000,1.000000,84.86328,26.55273,1.000000,57.20000,0.5900000
42542.01430315,11.22290,1.000000,1.000000,84.81445,26.69922,1.000000,50.00000,0.4900000
42542.01441907,11.47510,1.000000,1.000000,84.71680,26.65039,1.000000,55.50000,0.5000000
42542.01453498,12.21230,1.000000,1.000000,84.91211,26.65039,1.000000,72.40000,0.4400000
42542.01465090,12.61970,1.000000,1.000000,84.96094,26.65039,1.000000,65.10000,0.4300000
42542.01476682,12.10560,1.000000,1.000000,84.96094,26.65039,1.000000,69.10000,0.5000000
42542.01488273,13.12410,1.000000,1.000000,84.96094,26.60156,1.000000,61.70000,0.4900000
42542.01499865,13.16290,1.000000,1.000000,84.91211,26.69922,1.000000,51.80000,0.5300000
42542.01511457,12.23170,1.000000,1.000000,84.81445,26.74805,1.000000,57.10000,0.4400000
42542.01523066,12.20260,1.000000,1.000000,84.71680,26.65039,1.000000,48.20000,0.5100000
42542.01534658,12.28020,1.000000,1.000000,84.71680,26.69922,1.000000,45.00000,0.3500000
42542.01546250,12.16380,1.000000,1.000000,84.71680,26.65039,1.000000,48.70000,0.4300000
42542.01557841,12.59060,1.000000,1.000000,84.86328,26.65039,1.000000,23.10000,0.3400000
42542.01569433,12.60030,1.000000,1.000000,84.91211,26.74805,1.000000,31.10000,0.3700000
42542.01581025,13.07560,1.000000,1.000000,84.76563,26.60156,1.000000,32.00000,0.3400000
42542.01592616,12.63910,1.000000,1.000000,84.96094,26.69922,1.000000,19.60000,0.3200000
42542.01604208,12.67790,1.000000,1.000000,84.91211,26.69922,1.000000,39.30000,0.3100000
42542.01615800,12.37720,1.000000,1.000000,84.86328,26.69922,1.000000,35.20000,0.3600000
42542.01627391,12.37720,1.000000,1.000000,84.96094,26.65039,1.000000,34.20000,0.2900000
42542.01638983,12.07650,1.000000,1.000000,84.76563,26.65039,1.000000,26.90000,0.2800000
42542.01650575,11.64000,1.000000,1.000000,84.61914,26.65039,1.000000,31.00000,0
42542.01662166,11.34900,1.000000,1.000000,84.71680,26.50391,1.000000,38.10000,0
42542.01673758,11.22290,1.000000,1.000000,84.81445,26.60156,1.000000,38.10000,0
42542.01685350,10.17530,1.000000,1.000000,84.71680,26.65039,1.000000,38.10000,0
42542.01696941,9.350800,1.000000,1.000000,84.71680,26.65039,1.000000,38.10000,0
42542.01708533,9.506000,1.000000,1.000000,84.76563,26.60156,1.000000,38.10000,0
42542.01720125,9.738800,1.000000,1.000000,84.66797,26.74805,1.000000,38.10000,0
42542.01731716,11.13560,1.000000,1.000000,84.91211,26.69922,1.000000,38.10000,0
42542.01743308,11.53330,1.000000,1.000000,84.86328,26.65039,1.000000,38.10000,0
42542.01754900,11.04830,1.000000,1.000000,84.86328,26.55273,1.000000,38.10000,0
42542.01766501,11.12590,1.000000,1.000000,84.96094,26.79688,1.000000,38.10000,0
42542.01778093,12.09590,1.000000,1.000000,84.81445,26.79688,1.000000,38.10000,0
42542.01789684,11.76610,1.000000,1.000000,84.86328,26.65039,1.000000,38.10000,0
42542.01801276,10.88340,1.000000,1.000000,84.76563,26.65039,1.000000,38.10000,0
42542.01812868,11.42660,1.000000,1.000000,84.81445,26.60156,1.000000,38.10000,0
42542.01824459,11.62060,1.000000,1.000000,84.81445,26.60156,1.000000,38.10000,0
42542.01836051,11.90190,1.000000,1.000000,84.76563,26.55273,1.000000,38.10000,0
42542.01847643,11.76610,1.000000,1.000000,84.76563,26.60156,1.000000,38.10000,0
42542.01859234,12.13470,1.000000,1.000000,84.76563,26.50391,1.000000,38.10000,0
42542.01870826,12.18320,1.000000,1.000000,84.86328,26.60156,1.000000,38.10000,0
42542.01882418,12.11530,1.000000,1.000000,84.76563,26.60156,1.000000,38.10000,0
42542.01894009,12.19290,1.000000,1.000000,84.96094,26.55273,1.000000,38.10000,0
42542.01905601,11.81460,1.000000,1.000000,84.86328,26.74805,1.000000,38.10000,0
42542.01917193,11.65940,1.000000,1.000000,84.86328,26.94336,1.000000,38.10000,0
42542.01928784,12.38690,1.000000,1.000000,84.81445,26.60156,1.000000,38.10000,0
42542.01940376,12.45480,1.000000,1.000000,84.81445,26.50391,1.000000,38.10000,0
42542.01951968,12.26080,1.000000,1.000000,85.00977,26.60156,1.000000,38.10000,0
42542.01963559,12.18320,1.000000,1.000000,84.86328,26.50391,1.000000,38.10000,0
42542.01975151,11.70790,1.000000,1.000000,84.96094,26.50391,1.000000,38.10000,0
42542.01986743,12.14440,1.000000,1.000000,85.00977,26.55273,1.000000,38.10000,0
42542.01998334,12.64880,1.000000,1.000000,85.15625,26.50391,1.000000,38.10000,0
42542.02009926,12.07650,1.000000,1.000000,85.10742,26.60156,1.000000,58.80000,0.2600000
42542.02021518,12.89130,1.000000,1.000000,85.10742,26.60156,1.000000,59.50000,0.2700000
42542.02033109,12.22200,1.000000,1.000000,85.10742,26.55273,1.000000,57.20000,0.2800000
42542.02044701,12.85250,1.000000,1.000000,85.25391,26.60156,1.000000,51.40000,0.3100000
42542.02056293,13.04650,1.000000,1.000000,85.25391,26.35742,1.000000,51.40000,0.3100000
42542.02067884,12.65850,1.000000,1.000000,85.49805,26.74805,1.000000,53.00000,0.2800000
42542.02079603,12.81370,1.000000,1.000000,85.30273,26.55273,1.000000,50.40000,0.2800000
42542.02091230,12.72640,1.000000,1.000000,85.35156,26.60156,1.000000,46.90000,0.3300000
42542.02102822,13.46360,1.000000,1.000000,85.44922,26.55273,1.000000,49.60000,0.3500000
42542.02114414,14.01650,1.000000,1.000000,85.35156,26.55273,1.000000,38.10000,0.3200000
42542.02126005,13.67700,1.000000,1.000000,85.64453,26.45508,1.000000,39.20000,0.3300000
42542.02137597,13.63820,1.000000,1.000000,85.44922,26.60156,1.000000,34.20000,0.2900000
42542.02149189,13.74490,1.000000,1.000000,85.59570,26.69922,1.000000,38.10000,0
42542.02160780,14.18140,1.000000,1.000000,85.49805,26.40625,1.000000,25.00000,0.2500000
42542.02172372,14.03590,1.000000,1.000000,85.59570,26.55273,1.000000,25.00000,0
42542.02183964,13.67700,1.000000,1.000000,85.69336,26.40625,1.000000,25.00000,0
42542.02195573,12.63910,1.000000,1.000000,85.79102,26.65039,1.000000,25.00000,0
42542.02207165,12.06680,1.000000,1.000000,85.64453,26.60156,1.000000,25.00000,0
42542.02218757,12.33840,1.000000,1.000000,85.74219,26.45508,1.000000,329.8000,0.2600000
42542.02230348,12.30930,1.000000,1.000000,85.59570,26.65039,1.000000,316.0000,0
42542.02241940,12.32870,1.000000,1.000000,85.64453,26.45508,1.000000,319.0000,0
42542.02253532,11.83400,1.000000,1.000000,85.59570,26.45508,1.000000,315.0000,0
42542.02265123,11.88250,1.000000,1.000000,85.64453,26.40625,1.000000,314.2000,0.2500000
42542.02276715,11.89220,1.000000,1.000000,85.64453,26.55273,1.000000,308.0000,0
42542.02288505,12.34810,1.000000,1.000000,85.74219,26.55273,1.000000,297.1000,0
42542.02300097,12.56150,1.000000,1.000000,85.79102,26.45508,1.000000,299.7000,0
42542.02311689,12.09590,1.000000,1.000000,85.64453,26.45508,1.000000,294.6000,0
42542.02323280,12.27050,1.000000,1.000000,85.64453,26.55273,1.000000,281.9000,0.2500000
42542.02334872,11.90190,1.000000,1.000000,85.64453,26.55273,1.000000,275.6000,0.3100000
42542.02346464,11.05800,1.000000,1.000000,85.74219,26.30859,1.000000,281.9000,0.2500000
42542.02358055,11.47510,1.000000,1.000000,85.79102,26.40625,1.000000,273.3000,0.2700000
42542.02369647,10.96100,1.000000,1.000000,85.83984,26.55273,1.000000,271.4000,0.2500000
42542.02381239,11.14530,1.000000,1.000000,85.83984,26.40625,1.000000,269.5000,0.3500000
42542.02392957,11.26170,1.000000,1.000000,85.83984,26.45508,1.000000,277.6000,0.3700000
42542.02404548,10.99010,1.000000,1.000000,85.74219,26.45508,1.000000,278.8000,0.4700000
42542.02416140,10.73790,1.000000,1.000000,85.93750,26.45508,1.000000,282.9000,0.4600000
42542.02427732,10.76700,1.000000,1.000000,85.88867,26.35742,1.000000,281.4000,0.5200000
42542.02439323,11.04830,1.000000,1.000000,85.88867,26.50391,1.000000,277.6000,0.5500000
42542.02450915,10.99010,1.000000,1.000000,85.98633,26.60156,1.000000,253.1000,0.3300000
42542.02462507,11.73700,1.000000,1.000000,86.08398,26.35742,1.000000,267.9000,0.4800000
42542.02474098,12.81370,1.000000,1.000000,86.23047,26.45508,1.000000,267.9000,0.4900000
42542.02485690,11.49450,1.000000,1.000000,86.27930,26.40625,1.000000,269.4000,0.3500000
42542.02497282,10.46630,1.000000,1.000000,86.18164,26.50391,1.000000,265.5000,0.5500000
42542.02508873,10.45660,1.000000,1.000000,86.18164,26.45508,1.000000,281.6000,0.5100000
42542.02520465,10.28200,1.000000,1.000000,86.27930,26.50391,1.000000,276.7000,0.3700000
42542.02532057,10.15590,1.000000,1.000000,86.32813,26.25977,1.000000,271.4000,0.3700000
42542.02543648,10.34990,1.000000,1.000000,86.32813,26.40625,1.000000,251.0000,0.4900000
42542.02555240,10.25290,1.000000,1.000000,86.37695,26.50391,1.000000,264.6000,0.6500000
42542.02566832,9.787300,1.000000,1.000000,86.42578,26.40625,1.000000,257.6000,0.5300000
42542.02578423,9.593300,1.000000,1.000000,86.42578,26.35742,1.000000,233.7000,0
42542.02590015,10.76700,1.000000,1.000000,86.47461,26.45508,1.000000,277.8000,0.3100000
42542.02601607,10.76700,1.000000,1.000000,86.42578,26.35742,1.000000,230.5000,0.4100000
42542.02613198,10.51480,1.000000,1.000000,86.52344,26.30859,1.000000,254.1000,0.3600000
42542.02624790,10.84460,1.000000,1.000000,86.52344,26.40625,1.000000,265.5000,0.3700000
42542.02636382,10.67000,1.000000,1.000000,86.47461,26.40625,1.000000,255.0000,0.4200000
42542.02647991,10.38870,1.000000,1.000000,86.47461,26.55273,1.000000,257.6000,0.4000000
42542.02659583,10.48570,1.000000,1.000000,86.47461,26.55273,1.000000,251.4000,0.3700000
42542.02671175,10.31110,1.000000,1.000000,86.42578,26.55273,1.000000,255.0000,0.2800000
42542.02682766,10.99980,1.000000,1.000000,86.47461,26.40625,1.000000,253.1000,0.4000000
42542.02694358,10.97070,1.000000,1.000000,86.62109,26.55273,1.000000,261.0000,0.3800000
42542.02705950,10.11710,1.000000,1.000000,86.57227,26.55273,1.000000,252.3000,0.3600000
42542.02717541,10.27230,1.000000,1.000000,86.52344,26.40625,1.000000,265.6000,0.4000000
42542.02729133,11.02890,1.000000,1.000000,86.62109,26.45508,1.000000,262.8000,0.4100000
42542.02740725,11.09680,1.000000,1.000000,86.62109,26.65039,1.000000,259.3000,0.4200000
42542.02752316,10.81550,1.000000,1.000000,86.62109,26.40625,1.000000,261.0000,0.3600000
42542.02763908,10.67970,1.000000,1.000000,86.52344,26.40625,1.000000,242.0000,0.4700000
42542.02775500,10.75730,1.000000,1.000000,86.52344,26.50391,1.000000,254.0000,0.3400000
42542.02787091,10.77670,1.000000,1.000000,86.62109,26.35742,1.000000,273.3000,0.3700000
42542.02798683,11.12590,1.000000,1.000000,86.47461,26.45508,1.000000,251.4000,0.4000000
42542.02810275,11.04830,1.000000,1.000000,86.66992,26.40625,1.000000,259.3000,0.4600000
42542.02821858,11.14530,1.000000,1.000000,86.52344,26.50391,1.000000,265.0000,0.5900000
42542.02833449,11.62060,1.000000,1.000000,86.66992,26.25977,1.000000,260.1000,0.5000000
42542.02845041,11.85340,1.000000,1.000000,86.71875,26.50391,1.000000,266.5000,0.5300000
42542.02856633,12.04740,1.000000,1.000000,86.76758,26.45508,1.000000,274.5000,0.4400000
42542.02868224,12.38690,1.000000,1.000000,86.76758,26.40625,1.000000,277.8000,0.4700000
42542.02879816,12.02800,1.000000,1.000000,86.71875,26.50391,1.000000,269.9000,0.4800000
42542.02891408,11.88250,1.000000,1.000000,86.76758,26.60156,1.000000,281.4000,0.4400000
42542.02902999,11.52360,1.000000,1.000000,86.81641,26.35742,1.000000,280.8000,0.4300000
42542.02914591,11.86310,1.000000,1.000000,86.81641,26.45508,1.000000,277.8000,0.4100000
42542.02926183,12.36750,1.000000,1.000000,86.71875,26.45508,1.000000,280.8000,0.3900000
42542.02937774,12.71670,1.000000,1.000000,86.66992,26.35742,1.000000,289.2000,0.3600000
42542.02949366,13.02710,1.000000,1.000000,86.57227,26.40625,1.000000,288.2000,0.3500000
42542.02960958,12.63910,1.000000,1.000000,86.57227,26.45508,1.000000,281.9000,0.3300000
42542.02972549,12.78460,1.000000,1.000000,86.66992,26.30859,1.000000,293.7000,0.3200000
42542.02984141,13.54120,1.000000,1.000000,86.62109,26.45508,1.000000,297.1000,0
42542.02995733,13.34720,1.000000,1.000000,86.62109,26.40625,1.000000,290.1000,0
42542.03007324,12.86220,1.000000,1.000000,86.52344,26.50391,1.000000,290.1000,0
42542.03018916,12.08620,1.000000,1.000000,86.42578,26.40625,1.000000,306.2000,0
42542.03030508,11.75640,1.000000,1.000000,86.32813,26.45508,1.000000,305.3000,0
42542.03042099,12.60030,1.000000,1.000000,86.32813,26.45508,1.000000,299.7000,0.3000000
42542.03053691,13.86130,1.000000,1.000000,86.32813,26.50391,1.000000,312.4000,0.2700000
42542.03065283,13.77400,1.000000,1.000000,86.52344,26.45508,1.000000,308.8000,0
42542.03076874,13.51210,1.000000,1.000000,86.37695,26.50391,1.000000,308.8000,0
42542.03088466,12.88160,1.000000,1.000000,86.27930,26.45508,1.000000,294.6000,0
42542.03100058,13.25020,1.000000,1.000000,86.32813,26.45508,1.000000,300.4000,0.2700000
42542.03111649,13.66730,1.000000,1.000000,86.37695,26.45508,1.000000,294.6000,0
42542.03123241,13.25990,1.000000,1.000000,86.37695,26.45508,1.000000,293.7000,0
42542.03134833,13.64790,1.000000,1.000000,86.32813,26.40625,1.000000,301.3000,0
42542.03146424,13.80310,1.000000,1.000000,86.32813,26.35742,1.000000,299.7000,0.2600000
42542.03158016,13.05620,1.000000,1.000000,86.32813,26.40625,1.000000,291.9000,0.2700000
42542.03169608,12.70700,1.000000,1.000000,86.37695,26.40625,1.000000,308.8000,0.2900000
42542.03181199,12.99800,1.000000,1.000000,86.37695,26.50391,1.000000,307.1000,0
42542.03192791,12.87190,1.000000,1.000000,86.42578,26.69922,1.000000,307.1000,0
42542.03204383,12.19290,1.000000,1.000000,86.23047,26.55273,1.000000,307.1000,0
42542.03215974,12.11530,1.000000,1.000000,86.18164,26.45508,1.000000,307.1000,0
42542.03227566,11.97950,1.000000,1.000000,86.23047,26.50391,1.000000,308.8000,0
42542.03239158,11.20350,1.000000,1.000000,86.18164,26.50391,1.000000,308.8000,0
42542.03250749,10.68940,1.000000,1.000000,86.23047,26.55273,1.000000,308.8000,0
42542.03262341,11.52360,1.000000,1.000000,86.18164,26.45508,1.000000,308.8000,0
42542.03273933,11.65940,1.000000,1.000000,86.23047,26.50391,1.000000,303.0000,0
42542.03285524,11.99890,1.000000,1.000000,86.27930,26.45508,1.000000,303.0000,0
42542.03297116,10.93190,1.000000,1.000000,86.08398,26.45508,1.000000,303.0000,0
42542.03308708,10.68940,1.000000,1.000000,86.27930,26.60156,1.000000,303.0000,0
42542.03320299,11.93100,1.000000,1.000000,86.18164,26.40625,1.000000,334.6000,0.2600000
42542.03331891,12.32870,1.000000,1.000000,86.18164,26.50391,1.000000,344.2000,0
42542.03343483,12.03770,1.000000,1.000000,86.23047,26.45508,1.000000,330.9000,0.2900000
42542.03355074,11.73700,1.000000,1.000000,86.18164,26.50391,1.000000,337.2000,0.3200000
42542.03366666,12.13470,1.000000,1.000000,86.18164,26.50391,1.000000,329.8000,0.3400000
42542.03378258,12.12500,1.000000,1.000000,86.18164,26.30859,1.000000,342.4000,0.4100000
42542.03389849,12.05710,1.000000,1.000000,86.18164,26.50391,1.000000,345.1000,0.2800000
42542.03401441,11.91160,1.000000,1.000000,86.03516,26.65039,1.000000,330.7000,0.3600000
42542.03413033,11.91160,1.000000,1.000000,86.03516,26.40625,1.000000,322.6000,0.3700000
42542.03424624,12.55180,1.000000,1.000000,85.98633,26.50391,1.000000,336.3000,0.3400000
42542.03436216,13.18230,1.000000,1.000000,86.23047,26.45508,1.000000,330.7000,0.3700000
